库位编号,原材料编号,箱子类型,列(x),层(z),取货时间(s),送货时间(s),单次出库时间(s)
07_04_02_01,B6T0000001466,E1,2,4,1.2000000000000002,1.5547226386806599,8.75472263868066
07_04_02_02,B6T0000001466,E1,2,4,1.2000000000000002,1.5547226386806599,8.75472263868066
08_04_02_01,B6T0000001466,E1,2,4,1.2000000000000002,1.5547226386806599,8.75472263868066
08_04_02_02,B6T0000001466,E1,2,4,1.2000000000000002,1.5547226386806599,8.75472263868066
09_04_02_01,B6T0000001466,E1,2,4,1.2000000000000002,1.5547226386806599,8.75472263868066
09_04_02_02,B6T0000001466,E1,2,4,1.2000000000000002,1.5547226386806599,8.75472263868066
10_04_02_01,B6T0000001466,E1,2,4,1.2000000000000002,1.5547226386806599,8.75472263868066
10_04_02_02,B6T0000001466,E1,2,4,1.2000000000000002,1.5547226386806599,8.75472263868066
11_04_02_01,B6T0000001466,E1,2,4,1.2000000000000002,1.5547226386806599,8.75472263868066
11_04_02_02,B6T0000001466,E1,2,4,1.2000000000000002,1.5547226386806599,8.75472263868066
12_04_02_01,B6T0000001466,E1,2,4,1.2000000000000002,1.5547226386806599,8.75472263868066
12_04_02_02,B6T0000001466,E1,2,4,1.2000000000000002,1.5547226386806599,8.75472263868066
13_04_02_01,B6T0000001466,E1,2,4,1.2000000000000002,1.5547226386806599,8.75472263868066
14_04_02_01,B6T0000001754,E1,2,4,1.2000000000000002,1.5547226386806599,8.75472263868066
14_04_02_02,B6T0000001754,E1,2,4,1.2000000000000002,1.5547226386806599,8.75472263868066
01_06_01_01,B6T0000001754,E1,1,6,1.6,2.0704647676161922,9.670464767616192
01_06_01_02,B6T0000001754,E1,1,6,1.6,2.0704647676161922,9.670464767616192
02_06_01_01,B6T0000001754,E1,1,6,1.6,2.0704647676161922,9.670464767616192
02_06_01_02,B6T0000001754,E1,1,6,1.6,2.0704647676161922,9.670464767616192
03_06_01_01,B6T0000001754,E1,1,6,1.6,2.0704647676161922,9.670464767616192
03_06_01_02,B6T0000001754,E1,1,6,1.6,2.0704647676161922,9.670464767616192
04_06_01_01,B6T0000001754,E1,1,6,1.6,2.0704647676161922,9.670464767616192
04_06_01_02,B6T0000001754,E1,1,6,1.6,2.0704647676161922,9.670464767616192
05_06_01_01,B6T0000001754,E1,1,6,1.6,2.0704647676161922,9.670464767616192
05_06_01_02,B6T0000001754,E1,1,6,1.6,2.0704647676161922,9.670464767616192
06_06_01_01,B6T0000001754,E1,1,6,1.6,2.0704647676161922,9.670464767616192
06_06_01_02,B6T0000001754,E1,1,6,1.6,2.0704647676161922,9.670464767616192
07_06_01_01,B6T0000001754,E1,1,6,1.6,2.0704647676161922,9.670464767616192
07_06_01_02,B6T0000001754,E1,1,6,1.6,2.0704647676161922,9.670464767616192
08_06_01_01,B6T0000001754,E1,1,6,1.6,2.0704647676161922,9.670464767616192
08_06_01_02,B6T0000001754,E1,1,6,1.6,2.0704647676161922,9.670464767616192
09_06_01_01,B6T0000001754,E1,1,6,1.6,2.0704647676161922,9.670464767616192
09_06_01_02,B6T0000001754,E1,1,6,1.6,2.0704647676161922,9.670464767616192
10_06_01_01,B6T0000001754,E1,1,6,1.6,2.0704647676161922,9.670464767616192
11_06_01_01,B6T0000001324,E1,1,6,1.6,2.0704647676161922,9.670464767616192
11_06_01_02,B6T0000001324,E1,1,6,1.6,2.0704647676161922,9.670464767616192
12_06_01_01,B6T0000001324,E1,1,6,1.6,2.0704647676161922,9.670464767616192
12_06_01_02,B6T0000001324,E1,1,6,1.6,2.0704647676161922,9.670464767616192
13_06_01_01,B6T0000001324,E1,1,6,1.6,2.0704647676161922,9.670464767616192
13_06_01_02,B6T0000001324,E1,1,6,1.6,2.0704647676161922,9.670464767616192
14_06_01_01,B6T0000001324,E1,1,6,1.6,2.0704647676161922,9.670464767616192
14_06_01_02,B6T0000001324,E1,1,6,1.6,2.0704647676161922,9.670464767616192
01_01_04_01,B6T0000001324,E1,4,1,0.6666666666666666,0.8680659670164919,7.534732633683158
01_01_04_02,B6T0000001324,E1,4,1,0.6666666666666666,0.8680659670164919,7.534732633683158
02_01_04_01,B6T0000001324,E1,4,1,0.6666666666666666,0.8680659670164919,7.534732633683158
03_01_04_01,B6T0000001681,E1,4,1,0.6666666666666666,0.8680659670164919,7.534732633683158
03_01_04_02,B6T0000001681,E1,4,1,0.6666666666666666,0.8680659670164919,7.534732633683158
04_01_04_01,B6T0000001681,E1,4,1,0.6666666666666666,0.8680659670164919,7.534732633683158
04_01_04_02,B6T0000001681,E1,4,1,0.6666666666666666,0.8680659670164919,7.534732633683158
05_01_04_01,B6T0000001681,E1,4,1,0.6666666666666666,0.8680659670164919,7.534732633683158
05_01_04_02,B6T0000001681,E1,4,1,0.6666666666666666,0.8680659670164919,7.534732633683158
06_01_04_01,B6T0000001681,E1,4,1,0.6666666666666666,0.8680659670164919,7.534732633683158
06_01_04_02,B6T0000001681,E1,4,1,0.6666666666666666,0.8680659670164919,7.534732633683158
07_01_04_01,B6T0000001681,E1,4,1,0.6666666666666666,0.8680659670164919,7.534732633683158
07_01_04_02,B6T0000001681,E1,4,1,0.6666666666666666,0.8680659670164919,7.534732633683158
08_01_04_01,B6T0000001681,E1,4,1,0.6666666666666666,0.8680659670164919,7.534732633683158
08_01_04_02,B6T0000001681,E1,4,1,0.6666666666666666,0.8680659670164919,7.534732633683158
09_01_04_01,B6T0000001681,E1,4,1,0.6666666666666666,0.8680659670164919,7.534732633683158
09_01_04_02,B6T0000001681,E1,4,1,0.6666666666666666,0.8680659670164919,7.534732633683158
10_01_04_01,B6T0000001681,E1,4,1,0.6666666666666666,0.8680659670164919,7.534732633683158
10_01_04_02,B6T0000001681,E1,4,1,0.6666666666666666,0.8680659670164919,7.534732633683158
11_01_04_01,B6T0000001681,E1,4,1,0.6666666666666666,0.8680659670164919,7.534732633683158
11_01_04_02,B6T0000001681,E1,4,1,0.6666666666666666,0.8680659670164919,7.534732633683158
12_01_04_01,B6T0000001681,E1,4,1,0.6666666666666666,0.8680659670164919,7.534732633683158
12_01_04_02,B6T0000001681,E1,4,1,0.6666666666666666,0.8680659670164919,7.534732633683158
13_01_04_01,B6T0000001681,E1,4,1,0.6666666666666666,0.8680659670164919,7.534732633683158
13_01_04_02,B6T0000001681,E1,4,1,0.6666666666666666,0.8680659670164919,7.534732633683158
14_01_04_01,B6T0000001681,E1,4,1,0.6666666666666666,0.8680659670164919,7.534732633683158
14_01_04_02,B6T0000001681,E1,4,1,0.6666666666666666,0.8680659670164919,7.534732633683158
01_03_03_01,B6T0000001681,E1,3,3,1.0666666666666667,1.3838080959520243,8.45047476261869
01_03_03_02,B6T0000001681,E1,3,3,1.0666666666666667,1.3838080959520243,8.45047476261869
02_03_03_01,B6T0000001681,E1,3,3,1.0666666666666667,1.3838080959520243,8.45047476261869
02_03_03_02,B6T0000001681,E1,3,3,1.0666666666666667,1.3838080959520243,8.45047476261869
03_03_03_01,B6T0000001681,E1,3,3,1.0666666666666667,1.3838080959520243,8.45047476261869
03_03_03_02,B6T0000001681,E1,3,3,1.0666666666666667,1.3838080959520243,8.45047476261869
04_03_03_01,B6T0000001334,E1,3,3,1.0666666666666667,1.3838080959520243,8.45047476261869
04_03_03_02,B6T0000001334,E1,3,3,1.0666666666666667,1.3838080959520243,8.45047476261869
05_03_03_01,B6T0000001334,E1,3,3,1.0666666666666667,1.3838080959520243,8.45047476261869
05_03_03_02,B6T0000001334,E1,3,3,1.0666666666666667,1.3838080959520243,8.45047476261869
06_03_03_01,B6T0000001334,E1,3,3,1.0666666666666667,1.3838080959520243,8.45047476261869
06_03_03_02,B6T0000001334,E1,3,3,1.0666666666666667,1.3838080959520243,8.45047476261869
07_03_03_01,B6T0000001334,E1,3,3,1.0666666666666667,1.3838080959520243,8.45047476261869
07_03_03_02,B6T0000001334,E1,3,3,1.0666666666666667,1.3838080959520243,8.45047476261869
08_03_03_01,B6T0000001334,E1,3,3,1.0666666666666667,1.3838080959520243,8.45047476261869
08_03_03_02,B6T0000001334,E1,3,3,1.0666666666666667,1.3838080959520243,8.45047476261869
09_03_03_01,B6T0000001334,E1,3,3,1.0666666666666667,1.3838080959520243,8.45047476261869
09_03_03_02,B6T0000001334,E1,3,3,1.0666666666666667,1.3838080959520243,8.45047476261869
10_03_03_01,B6T0000001370,E1,3,3,1.0666666666666667,1.3838080959520243,8.45047476261869
10_03_03_02,B6T0000001370,E1,3,3,1.0666666666666667,1.3838080959520243,8.45047476261869
11_03_03_01,B6T0000001370,E1,3,3,1.0666666666666667,1.3838080959520243,8.45047476261869
11_03_03_02,B6T0000001370,E1,3,3,1.0666666666666667,1.3838080959520243,8.45047476261869
12_03_03_01,B6T0000001370,E1,3,3,1.0666666666666667,1.3838080959520243,8.45047476261869
12_03_03_02,B6T0000001370,E1,3,3,1.0666666666666667,1.3838080959520243,8.45047476261869
13_03_03_01,B6T0000001370,E1,3,3,1.0666666666666667,1.3838080959520243,8.45047476261869
13_03_03_02,B6T0000001370,E1,3,3,1.0666666666666667,1.3838080959520243,8.45047476261869
14_03_03_01,B6T0000001370,E1,3,3,1.0666666666666667,1.3838080959520243,8.45047476261869
14_03_03_02,B6T0000001370,E1,3,3,1.0666666666666667,1.3838080959520243,8.45047476261869
01_05_02_01,B6T0000001370,E1,2,5,1.4666666666666666,1.8995502248875564,9.366216891554224
01_05_02_02,B6T0000001370,E1,2,5,1.4666666666666666,1.8995502248875564,9.366216891554224
02_05_02_01,B6T0000001370,E1,2,5,1.4666666666666666,1.8995502248875564,9.366216891554224
02_05_02_02,B6T0000001370,E1,2,5,1.4666666666666666,1.8995502248875564,9.366216891554224
03_05_02_01,B6T0000001370,E1,2,5,1.4666666666666666,1.8995502248875564,9.366216891554224
04_05_02_01,B6T0000001440,E1,2,5,1.4666666666666666,1.8995502248875564,9.366216891554224
04_05_02_02,B6T0000001440,E1,2,5,1.4666666666666666,1.8995502248875564,9.366216891554224
05_05_02_01,B6T0000001440,E1,2,5,1.4666666666666666,1.8995502248875564,9.366216891554224
05_05_02_02,B6T0000001440,E1,2,5,1.4666666666666666,1.8995502248875564,9.366216891554224
06_05_02_01,B6T0000001440,E1,2,5,1.4666666666666666,1.8995502248875564,9.366216891554224
06_05_02_02,B6T0000001440,E1,2,5,1.4666666666666666,1.8995502248875564,9.366216891554224
07_05_02_01,B6T0000001440,E1,2,5,1.4666666666666666,1.8995502248875564,9.366216891554224
07_05_02_02,B6T0000001440,E1,2,5,1.4666666666666666,1.8995502248875564,9.366216891554224
08_05_02_01,B6T0000001440,E1,2,5,1.4666666666666666,1.8995502248875564,9.366216891554224
08_05_02_02,B6T0000001440,E1,2,5,1.4666666666666666,1.8995502248875564,9.366216891554224
09_05_02_01,B6T0000001440,E1,2,5,1.4666666666666666,1.8995502248875564,9.366216891554224
09_05_02_02,B6T0000001440,E1,2,5,1.4666666666666666,1.8995502248875564,9.366216891554224
10_05_02_01,B6T0000001440,E1,2,5,1.4666666666666666,1.8995502248875564,9.366216891554224
10_05_02_02,B6T0000001440,E1,2,5,1.4666666666666666,1.8995502248875564,9.366216891554224
11_05_02_01,B6T0000001440,E1,2,5,1.4666666666666666,1.8995502248875564,9.366216891554224
11_05_02_02,B6T0000001440,E1,2,5,1.4666666666666666,1.8995502248875564,9.366216891554224
12_05_02_01,B6T0000001440,E1,2,5,1.4666666666666666,1.8995502248875564,9.366216891554224
13_05_02_01,B6T0000001388,E1,2,5,1.4666666666666666,1.8995502248875564,9.366216891554224
13_05_02_02,B6T0000001388,E1,2,5,1.4666666666666666,1.8995502248875564,9.366216891554224
14_05_02_01,B6T0000001388,E1,2,5,1.4666666666666666,1.8995502248875564,9.366216891554224
14_05_02_02,B6T0000001388,E1,2,5,1.4666666666666666,1.8995502248875564,9.366216891554224
01_07_01_01,B6T0000001388,E1,1,7,1.8666666666666667,2.4152923538230886,10.281959020489754
01_07_01_02,B6T0000001388,E1,1,7,1.8666666666666667,2.4152923538230886,10.281959020489754
02_07_01_01,B6T0000001388,E1,1,7,1.8666666666666667,2.4152923538230886,10.281959020489754
02_07_01_02,B6T0000001388,E1,1,7,1.8666666666666667,2.4152923538230886,10.281959020489754
03_07_01_01,B6T0000001388,E1,1,7,1.8666666666666667,2.4152923538230886,10.281959020489754
03_07_01_02,B6T0000001388,E1,1,7,1.8666666666666667,2.4152923538230886,10.281959020489754
04_07_01_01,B6T0000001388,E1,1,7,1.8666666666666667,2.4152923538230886,10.281959020489754
04_07_01_02,B6T0000001388,E1,1,7,1.8666666666666667,2.4152923538230886,10.281959020489754
05_07_01_01,B6T0000001388,E1,1,7,1.8666666666666667,2.4152923538230886,10.281959020489754
05_07_01_02,B6T0000001388,E1,1,7,1.8666666666666667,2.4152923538230886,10.281959020489754
06_07_01_01,B6T0000001388,E1,1,7,1.8666666666666667,2.4152923538230886,10.281959020489754
06_07_01_02,B6T0000001388,E1,1,7,1.8666666666666667,2.4152923538230886,10.281959020489754
07_07_01_01,B6T0000001388,E1,1,7,1.8666666666666667,2.4152923538230886,10.281959020489754
07_07_01_02,B6T0000001388,E1,1,7,1.8666666666666667,2.4152923538230886,10.281959020489754
08_07_01_01,B6T0000001388,E1,1,7,1.8666666666666667,2.4152923538230886,10.281959020489754
08_07_01_02,B6T0000001388,E1,1,7,1.8666666666666667,2.4152923538230886,10.281959020489754
09_07_01_01,B6T0000001388,E1,1,7,1.8666666666666667,2.4152923538230886,10.281959020489754
09_07_01_02,B6T0000001388,E1,1,7,1.8666666666666667,2.4152923538230886,10.281959020489754
10_07_01_01,B6T0000001388,E1,1,7,1.8666666666666667,2.4152923538230886,10.281959020489754
10_07_01_02,B6T0000001388,E1,1,7,1.8666666666666667,2.4152923538230886,10.281959020489754
11_07_01_01,B6T0000001388,E1,1,7,1.8666666666666667,2.4152923538230886,10.281959020489754
11_07_01_02,B6T0000001388,E1,1,7,1.8666666666666667,2.4152923538230886,10.281959020489754
12_07_01_01,B6T0000001388,E1,1,7,1.8666666666666667,2.4152923538230886,10.281959020489754
12_07_01_02,B6T0000001388,E1,1,7,1.8666666666666667,2.4152923538230886,10.281959020489754
13_07_01_01,B6T0000001388,E1,1,7,1.8666666666666667,2.4152923538230886,10.281959020489754
14_07_01_01,B6T0000001382,E1,1,7,1.8666666666666667,2.4152923538230886,10.281959020489754
14_07_01_02,B6T0000001382,E1,1,7,1.8666666666666667,2.4152923538230886,10.281959020489754
01_02_04_01,B6T0000001382,E1,4,2,0.9333333333333333,1.2128935532233887,8.146226886556722
01_02_04_02,B6T0000001382,E1,4,2,0.9333333333333333,1.2128935532233887,8.146226886556722
02_02_04_01,B6T0000001382,E1,4,2,0.9333333333333333,1.2128935532233887,8.146226886556722
02_02_04_02,B6T0000001382,E1,4,2,0.9333333333333333,1.2128935532233887,8.146226886556722
03_02_04_01,B6T0000001382,E1,4,2,0.9333333333333333,1.2128935532233887,8.146226886556722
03_02_04_02,B6T0000001382,E1,4,2,0.9333333333333333,1.2128935532233887,8.146226886556722
04_02_04_01,B6T0000001382,E1,4,2,0.9333333333333333,1.2128935532233887,8.146226886556722
04_02_04_02,B6T0000001382,E1,4,2,0.9333333333333333,1.2128935532233887,8.146226886556722
05_02_04_01,B6T0000001382,E1,4,2,0.9333333333333333,1.2128935532233887,8.146226886556722
05_02_04_02,B6T0000001382,E1,4,2,0.9333333333333333,1.2128935532233887,8.146226886556722
06_02_04_01,B6T0000001382,E1,4,2,0.9333333333333333,1.2128935532233887,8.146226886556722
06_02_04_02,B6T0000001382,E1,4,2,0.9333333333333333,1.2128935532233887,8.146226886556722
07_02_04_01,B6T0000001382,E1,4,2,0.9333333333333333,1.2128935532233887,8.146226886556722
07_02_04_02,B6T0000001382,E1,4,2,0.9333333333333333,1.2128935532233887,8.146226886556722
08_02_04_01,B6T0000001382,E1,4,2,0.9333333333333333,1.2128935532233887,8.146226886556722
08_02_04_02,B6T0000001382,E1,4,2,0.9333333333333333,1.2128935532233887,8.146226886556722
09_02_04_01,B6T0000001382,E1,4,2,0.9333333333333333,1.2128935532233887,8.146226886556722
09_02_04_02,B6T0000001382,E1,4,2,0.9333333333333333,1.2128935532233887,8.146226886556722
10_02_04_01,B6T0000001382,E1,4,2,0.9333333333333333,1.2128935532233887,8.146226886556722
10_02_04_02,B6T0000001382,E1,4,2,0.9333333333333333,1.2128935532233887,8.146226886556722
11_02_04_01,B6T0000001382,E1,4,2,0.9333333333333333,1.2128935532233887,8.146226886556722
11_02_04_02,B6T0000001382,E1,4,2,0.9333333333333333,1.2128935532233887,8.146226886556722
12_02_04_01,B6T0000001382,E1,4,2,0.9333333333333333,1.2128935532233887,8.146226886556722
12_02_04_02,B6T0000001382,E1,4,2,0.9333333333333333,1.2128935532233887,8.146226886556722
13_02_04_01,B6T0000001382,E1,4,2,0.9333333333333333,1.2128935532233887,8.146226886556722
14_02_04_01,B6T0000001827,E1,4,2,0.9333333333333333,1.2128935532233887,8.146226886556722
14_02_04_02,B6T0000001827,E1,4,2,0.9333333333333333,1.2128935532233887,8.146226886556722
01_04_03_01,B6T0000001827,E1,3,4,1.3333333333333335,1.7286356821589208,9.061969015492254
01_04_03_02,B6T0000001827,E1,3,4,1.3333333333333335,1.7286356821589208,9.061969015492254
02_04_03_01,B6T0000001827,E1,3,4,1.3333333333333335,1.7286356821589208,9.061969015492254
02_04_03_02,B6T0000001827,E1,3,4,1.3333333333333335,1.7286356821589208,9.061969015492254
03_04_03_01,B6T0000001827,E1,3,4,1.3333333333333335,1.7286356821589208,9.061969015492254
03_04_03_02,B6T0000001827,E1,3,4,1.3333333333333335,1.7286356821589208,9.061969015492254
04_04_03_01,B6T0000001827,E1,3,4,1.3333333333333335,1.7286356821589208,9.061969015492254
04_04_03_02,B6T0000001827,E1,3,4,1.3333333333333335,1.7286356821589208,9.061969015492254
05_04_03_01,B6T0000001815,E1,3,4,1.3333333333333335,1.7286356821589208,9.061969015492254
05_04_03_02,B6T0000001815,E1,3,4,1.3333333333333335,1.7286356821589208,9.061969015492254
06_04_03_01,B6T0000001815,E1,3,4,1.3333333333333335,1.7286356821589208,9.061969015492254
06_04_03_02,B6T0000001815,E1,3,4,1.3333333333333335,1.7286356821589208,9.061969015492254
07_04_03_01,B6T0000001815,E1,3,4,1.3333333333333335,1.7286356821589208,9.061969015492254
07_04_03_02,B6T0000001815,E1,3,4,1.3333333333333335,1.7286356821589208,9.061969015492254
08_04_03_01,B6T0000001815,E1,3,4,1.3333333333333335,1.7286356821589208,9.061969015492254
08_04_03_02,B6T0000001815,E1,3,4,1.3333333333333335,1.7286356821589208,9.061969015492254
09_04_03_01,B6T0000001815,E1,3,4,1.3333333333333335,1.7286356821589208,9.061969015492254
09_04_03_02,B6T0000001815,E1,3,4,1.3333333333333335,1.7286356821589208,9.061969015492254
10_04_03_01,B6T0000001815,E1,3,4,1.3333333333333335,1.7286356821589208,9.061969015492254
10_04_03_02,B6T0000001815,E1,3,4,1.3333333333333335,1.7286356821589208,9.061969015492254
11_04_03_01,B6T0000001815,E1,3,4,1.3333333333333335,1.7286356821589208,9.061969015492254
11_04_03_02,B6T0000001815,E1,3,4,1.3333333333333335,1.7286356821589208,9.061969015492254
12_04_03_01,B6T0000001815,E1,3,4,1.3333333333333335,1.7286356821589208,9.061969015492254
12_04_03_02,B6T0000001815,E1,3,4,1.3333333333333335,1.7286356821589208,9.061969015492254
13_04_03_01,B6T0000001815,E1,3,4,1.3333333333333335,1.7286356821589208,9.061969015492254
14_04_03_01,B6T0000001700,E1,3,4,1.3333333333333335,1.7286356821589208,9.061969015492254
14_04_03_02,B6T0000001700,E1,3,4,1.3333333333333335,1.7286356821589208,9.061969015492254
01_06_02_01,B6T0000001700,E1,2,6,1.7333333333333334,2.244377811094453,9.977711144427786
01_06_02_02,B6T0000001700,E1,2,6,1.7333333333333334,2.244377811094453,9.977711144427786
02_06_02_01,B6T0000001700,E1,2,6,1.7333333333333334,2.244377811094453,9.977711144427786
02_06_02_02,B6T0000001700,E1,2,6,1.7333333333333334,2.244377811094453,9.977711144427786
03_06_02_01,B6T0000001700,E1,2,6,1.7333333333333334,2.244377811094453,9.977711144427786
03_06_02_02,B6T0000001700,E1,2,6,1.7333333333333334,2.244377811094453,9.977711144427786
04_06_02_01,B6T0000001700,E1,2,6,1.7333333333333334,2.244377811094453,9.977711144427786
04_06_02_02,B6T0000001700,E1,2,6,1.7333333333333334,2.244377811094453,9.977711144427786
05_06_02_01,B6T0000001700,E1,2,6,1.7333333333333334,2.244377811094453,9.977711144427786
05_06_02_02,B6T0000001700,E1,2,6,1.7333333333333334,2.244377811094453,9.977711144427786
06_06_02_01,B6T0000001700,E1,2,6,1.7333333333333334,2.244377811094453,9.977711144427786
06_06_02_02,B6T0000001700,E1,2,6,1.7333333333333334,2.244377811094453,9.977711144427786
07_06_02_01,B6T0000001700,E1,2,6,1.7333333333333334,2.244377811094453,9.977711144427786
07_06_02_02,B6T0000001700,E1,2,6,1.7333333333333334,2.244377811094453,9.977711144427786
08_06_02_01,B6T0000001700,E1,2,6,1.7333333333333334,2.244377811094453,9.977711144427786
08_06_02_02,B6T0000001700,E1,2,6,1.7333333333333334,2.244377811094453,9.977711144427786
09_06_02_01,B6T0000001700,E1,2,6,1.7333333333333334,2.244377811094453,9.977711144427786
09_06_02_02,B6T0000001700,E1,2,6,1.7333333333333334,2.244377811094453,9.977711144427786
10_06_02_01,B6T0000001700,E1,2,6,1.7333333333333334,2.244377811094453,9.977711144427786
10_06_02_02,B6T0000001700,E1,2,6,1.7333333333333334,2.244377811094453,9.977711144427786
11_06_02_01,B6T0000001700,E1,2,6,1.7333333333333334,2.244377811094453,9.977711144427786
12_06_02_01,B6T0000001425,E1,2,6,1.7333333333333334,2.244377811094453,9.977711144427786
12_06_02_02,B6T0000001425,E1,2,6,1.7333333333333334,2.244377811094453,9.977711144427786
13_06_02_01,B6T0000001425,E1,2,6,1.7333333333333334,2.244377811094453,9.977711144427786
