crane,material,box_type,src_shelf,src_z,src_x,src_slot,dst_shelf,dst_z,dst_x,dst_slot,start,end,op_time
1,B6T0000000498,E3,2,11,7,0,9,42,51,0,95530.64615384617,95594.88000000002,64.23384615384617
1,B6T0000000498,E3,2,11,7,1,9,42,51,1,95594.88000000002,95659.11384615386,64.23384615384617
1,B6T0000001196,E3,1,14,4,0,9,33,67,0,95659.11384615386,95717.63692307695,58.52307692307694
1,B6T0000001196,E3,1,14,4,1,9,33,67,1,95717.63692307695,95773.18153846156,55.5446153846154
1,B6T0000001196,E3,2,14,4,0,10,33,67,0,95773.18153846156,95828.72615384618,55.5446153846154
1,B6T0000001196,E3,2,14,4,1,10,33,67,1,95828.72615384618,95884.27076923079,55.5446153846154
1,B6T0000001196,E3,1,13,5,0,3,34,66,1,95884.27076923079,95941.18153846156,56.91076923076925
1,B6T0000001196,E3,1,13,5,1,4,34,66,0,95941.18153846156,95998.54769230772,57.366153846153864
1,B6T0000001196,E3,2,13,5,0,4,34,66,1,95998.54769230772,96055.91384615388,57.366153846153864
1,B6T0000001196,E3,2,13,5,1,5,34,66,0,96055.91384615388,96113.28000000004,57.366153846153864
1,B6T0000001023,E3,1,15,3,0,1,37,68,0,96113.28000000004,96170.99076923082,57.710769230769245
1,B6T0000001023,E3,1,15,3,1,1,37,68,1,96170.99076923082,96230.86769230774,59.87692307692309
1,B6T0000001023,E3,2,15,3,0,2,37,68,0,96230.86769230774,96290.74461538467,59.87692307692309
1,B6T0000001023,E3,2,15,3,1,2,37,68,1,96290.74461538467,96350.6215384616,59.87692307692309
1,B6T0000000522,E3,1,16,2,0,9,50,58,0,96350.6215384616,96417.1415384616,66.52000000000002
1,B6T0000000522,E3,1,16,2,1,9,50,58,1,96417.1415384616,96491.21538461544,74.07384615384618
1,B6T0000000522,E3,2,16,2,0,10,50,58,0,96491.21538461544,96565.28923076928,74.07384615384618
1,B6T0000000522,E3,2,16,2,1,10,50,58,1,96565.28923076928,96639.36307692312,74.07384615384618
1,B6T0000000069,E4,1,44,1,0,2,44,12,0,96639.36307692312,96666.8584615385,27.49538461538462
1,B6T0000000069,E4,1,44,1,1,2,44,12,1,96666.8584615385,96682.37846153851,15.52
1,B6T0000000069,E4,2,44,1,0,3,44,12,0,96682.37846153851,96697.89846153851,15.52
1,B6T0000000069,E4,2,44,1,1,3,44,12,1,96697.89846153851,96713.41846153852,15.52
1,B6T0000000154,E4,1,43,3,0,14,49,10,0,96713.41846153852,96733.36307692314,19.94461538461539
1,B6T0000000154,E4,1,43,3,1,14,49,10,1,96733.36307692314,96756.83384615391,23.470769230769235
1,B6T0000000154,E4,2,43,3,0,1,46,14,0,96756.83384615391,96778.63692307699,21.80307692307693
1,B6T0000000154,E4,2,43,3,1,1,46,14,1,96778.63692307699,96798.77230769237,20.13538461538462
1,B6T0000000305,E4,1,44,2,0,6,43,50,0,96798.77230769237,96822.68000000007,23.90769230769231
1,B6T0000000305,E4,1,44,2,1,6,43,50,1,96822.68000000007,96851.57846153852,28.89846153846154
1,B6T0000000305,E4,2,44,2,0,7,43,50,0,96851.57846153852,96880.47692307697,28.89846153846154
1,B6T0000000305,E4,2,44,2,1,7,43,50,1,96880.47692307697,96909.37538461543,28.89846153846154
1,B6T0000000226,E4,1,45,1,0,13,46,58,0,96909.37538461543,96940.64307692312,31.267692307692315
1,B6T0000000226,E4,1,45,1,1,13,46,58,1,96940.64307692312,96972.42153846158,31.778461538461542
1,B6T0000000226,E4,2,45,1,0,14,46,58,0,96972.42153846158,97004.20000000004,31.778461538461542
1,B6T0000000226,E4,2,45,1,1,14,46,58,1,97004.20000000004,97035.9784615385,31.778461538461542
1,B6T0000000011,E4,1,44,3,0,13,48,65,0,97035.9784615385,97071.31384615389,35.335384615384626
1,B6T0000000011,E4,1,44,3,1,13,48,65,1,97071.31384615389,97109.30769230773,37.993846153846164
1,B6T0000000011,E4,2,44,3,0,14,48,65,0,97109.30769230773,97147.30153846157,37.993846153846164
1,B6T0000000011,E4,2,44,3,1,14,48,65,1,97147.30153846157,97185.29538461541,37.993846153846164
1,B6T0000000011,E4,1,43,4,0,4,49,64,1,97185.29538461541,97225.11692307694,39.821538461538466
1,B6T0000000011,E4,1,43,4,1,5,49,64,0,97225.11692307694,97265.54769230771,40.430769230769236
1,B6T0000000011,E4,2,43,4,0,5,49,64,1,97265.54769230771,97305.97846153847,40.430769230769236
1,B6T0000000011,E4,2,43,4,1,6,49,64,0,97305.97846153847,97346.40923076923,40.430769230769236
2,B6T0000001727,E1,3,2,1,0,5,4,3,0,56980.94769230769,56994.50461538461,13.556923076923077
2,B6T0000001727,E1,3,2,1,1,5,4,3,1,56994.50461538461,57008.375384615385,13.87076923076923
2,B6T0000001727,E1,4,2,1,0,6,4,3,0,57008.375384615385,57022.24615384616,13.87076923076923
2,B6T0000001727,E1,4,2,1,1,6,4,3,1,57022.24615384616,57036.11692307693,13.87076923076923
2,B6T0000001912,E1,3,1,2,0,12,6,4,0,57036.11692307693,57051.058461538465,14.941538461538462
2,B6T0000001912,E1,3,1,2,1,12,6,4,1,57051.058461538465,57066.77538461539,15.716923076923077
2,B6T0000001912,E1,4,1,2,0,13,6,4,0,57066.77538461539,57082.49230769231,15.716923076923077
2,B6T0000001912,E1,4,1,2,1,13,6,4,1,57082.49230769231,57098.20923076923,15.716923076923077
2,B6T0000001715,E1,3,3,1,0,4,6,6,0,57098.20923076923,57113.335384615384,15.126153846153848
2,B6T0000001715,E1,3,3,1,1,4,6,6,1,57113.335384615384,57128.78153846154,15.446153846153846
2,B6T0000001715,E1,4,3,1,0,5,6,6,0,57128.78153846154,57144.22769230769,15.446153846153846
2,B6T0000001715,E1,4,3,1,1,5,6,6,1,57144.22769230769,57159.67384615385,15.446153846153846
2,B6T0000001638,E1,3,2,2,0,8,2,10,0,57159.67384615385,57174.82461538462,15.15076923076923
2,B6T0000001638,E1,3,2,2,1,8,2,10,1,57174.82461538462,57189.38461538462,14.56
2,B6T0000001638,E1,4,2,2,0,9,2,10,0,57189.38461538462,57203.944615384615,14.56
2,B6T0000001638,E1,4,2,2,1,9,2,10,1,57203.944615384615,57218.50461538461,14.56
2,B6T0000001889,E1,3,4,1,0,4,6,11,0,57218.50461538461,57234.77538461538,16.27076923076923
2,B6T0000001591,E1,4,4,1,0,7,5,12,0,57234.77538461538,57251.05846153846,16.283076923076923
2,B6T0000001591,E1,4,4,1,1,7,5,12,1,57251.05846153846,57267.193846153845,16.135384615384616
2,B6T0000001584,E1,3,1,3,0,2,1,15,0,57267.193846153845,57283.78461538461,16.590769230769233
2,B6T0000001584,E1,3,1,3,1,2,1,15,1,57283.78461538461,57299.62461538461,15.84
2,B6T0000001584,E1,4,1,3,0,3,1,15,0,57299.62461538461,57315.464615384604,15.84
2,B6T0000001584,E1,4,1,3,1,3,1,15,1,57315.464615384604,57331.3046153846,15.84
2,B6T0000001348,E1,3,3,2,0,11,7,15,0,57331.3046153846,57349.31076923075,18.006153846153847
2,B6T0000001348,E1,3,3,2,1,11,7,15,1,57349.31076923075,57367.93230769229,18.621538461538464
2,B6T0000001424,E1,4,3,2,0,11,2,19,0,57367.93230769229,57386.27076923075,18.338461538461537
2,B6T0000001424,E1,4,3,2,1,11,2,19,1,57386.27076923075,57404.32615384614,18.055384615384614
2,B6T0000001424,E1,3,5,1,0,10,4,18,0,57404.32615384614,57423.15692307691,18.830769230769228
2,B6T0000001424,E1,3,5,1,1,10,4,18,1,57423.15692307691,57441.212307692294,18.055384615384614
2,B6T0000001424,E1,4,5,1,0,11,4,18,0,57441.212307692294,57459.26769230768,18.055384615384614
2,B6T0000001424,E1,4,5,1,1,11,4,18,1,57459.26769230768,57477.323076923065,18.055384615384614
2,B6T0000001864,E1,3,2,3,0,13,8,20,0,57477.323076923065,57496.90461538461,19.58153846153846
2,B6T0000001864,E1,3,2,3,1,13,8,20,1,57496.90461538461,57518.036923076914,21.13230769230769
2,B6T0000001864,E1,4,2,3,0,14,8,20,0,57518.036923076914,57539.16923076922,21.13230769230769
2,B6T0000001864,E1,4,2,3,1,14,8,20,1,57539.16923076922,57560.30153846153,21.13230769230769
2,B6T0000001830,E1,3,4,2,0,6,6,25,0,57560.30153846153,57580.70769230768,20.40615384615385
2,B6T0000001830,E1,3,4,2,1,6,6,25,1,57580.70769230768,57601.29846153845,20.590769230769233
2,B6T0000001830,E1,4,4,2,0,7,6,25,0,57601.29846153845,57621.889230769215,20.590769230769233
2,B6T0000001830,E1,4,4,2,1,7,6,25,1,57621.889230769215,57642.47999999998,20.590769230769233
2,B6T0000001754,E1,3,6,1,0,6,2,33,0,57642.47999999998,57664.670769230754,22.19076923076923
2,B6T0000001754,E1,3,6,1,1,6,2,33,1,57664.670769230754,57689.37230769229,24.701538461538462
2,B6T0000001754,E1,4,6,1,0,7,2,33,0,57689.37230769229,57714.07384615383,24.701538461538462
2,B6T0000001754,E1,4,6,1,1,7,2,33,1,57714.07384615383,57738.775384615365,24.701538461538462
2,B6T0000001681,E1,3,1,4,0,5,1,36,0,57738.775384615365,57760.843076923054,22.067692307692308
2,B6T0000001681,E1,3,1,4,1,5,1,36,1,57760.843076923054,57783.08307692305,22.240000000000002
2,B6T0000001681,E1,4,1,4,0,6,1,36,0,57783.08307692305,57805.32307692305,22.240000000000002
2,B6T0000001681,E1,4,1,4,1,6,1,36,1,57805.32307692305,57827.56307692305,22.240000000000002
2,B6T0000001681,E1,3,3,3,0,3,3,35,0,57827.56307692305,57850.57846153843,23.015384615384615
2,B6T0000001681,E1,3,3,3,1,3,3,35,1,57850.57846153843,57872.81846153843,22.240000000000002
2,B6T0000001334,E1,4,3,3,0,7,1,40,0,57872.81846153843,57896.473846153815,23.655384615384616
2,B6T0000001334,E1,4,3,3,1,7,1,40,1,57896.473846153815,57921.544615384584,25.07076923076923
2,B6T0000001370,E1,3,5,2,0,2,6,38,0,57921.544615384584,57946.92307692305,25.37846153846154
2,B6T0000001388,E1,3,7,1,0,1,6,39,0,57946.92307692305,57971.53846153843,24.615384615384617
2,B6T0000001388,E1,3,7,1,1,1,6,39,1,57971.53846153843,57996.31384615382,24.775384615384617
2,B6T0000001388,E1,4,7,1,0,2,6,39,0,57996.31384615382,58021.089230769205,24.775384615384617
2,B6T0000001388,E1,4,7,1,1,2,6,39,1,58021.089230769205,58045.86461538459,24.775384615384617
2,B6T0000001382,E1,3,2,4,0,1,2,45,0,58045.86461538459,58071.25538461536,25.39076923076923
2,B6T0000001382,E1,3,2,4,1,1,2,45,1,58071.25538461536,58096.37538461536,25.12
2,B6T0000001382,E1,4,2,4,0,2,2,45,0,58096.37538461536,58121.495384615366,25.12
2,B6T0000001382,E1,4,2,4,1,2,2,45,1,58121.495384615366,58146.61538461537,25.12
2,B6T0000001827,E1,3,4,3,0,7,6,46,1,58146.61538461537,58173.44615384614,26.83076923076923
2,B6T0000001827,E1,3,4,3,1,8,6,46,0,58173.44615384614,58200.43692307691,26.99076923076923
2,B6T0000001827,E1,4,4,3,0,8,6,46,1,58200.43692307691,58227.427692307676,26.99076923076923
2,B6T0000001827,E1,4,4,3,1,9,6,46,0,58227.427692307676,58254.418461538444,26.99076923076923
2,B6T0000001700,E1,3,6,2,0,5,7,49,0,58254.418461538444,58281.28615384614,26.86769230769231
2,B6T0000001700,E1,3,6,2,1,5,7,49,1,58281.28615384614,58308.94153846152,27.655384615384616
2,B6T0000001700,E1,4,6,2,0,6,7,49,0,58308.94153846152,58336.596923076904,27.655384615384616
2,B6T0000001700,E1,4,6,2,1,6,7,49,1,58336.596923076904,58364.25230769229,27.655384615384616
2,B6T0000001425,E1,3,8,1,0,7,6,52,0,58364.25230769229,58393.01538461536,28.763076923076923
2,B6T0000001544,E1,3,1,5,0,9,7,52,0,58393.01538461536,58423.43999999998,30.424615384615386
2,B6T0000001544,E1,3,1,5,1,9,7,52,1,58423.43999999998,58454.172307692286,30.732307692307693
2,B6T0000001544,E1,4,1,5,0,10,7,52,0,58454.172307692286,58484.90461538459,30.732307692307693
2,B6T0000001544,E1,4,1,5,1,10,7,52,1,58484.90461538459,58515.6369230769,30.732307692307693
2,B6T0000001756,E1,3,3,4,0,11,7,56,0,58515.6369230769,58546.09846153844,30.461538461538463
2,B6T0000001756,E1,3,3,4,1,11,7,56,1,58546.09846153844,58577.199999999975,31.10153846153846
2,B6T0000001756,E1,4,3,4,0,12,7,56,0,58577.199999999975,58608.301538461514,31.10153846153846
2,B6T0000001756,E1,4,3,4,1,12,7,56,1,58608.301538461514,58639.40307692305,31.10153846153846
2,B6T0000001906,E1,3,5,3,0,10,7,60,0,58639.40307692305,58670.233846153824,30.83076923076923
2,B6T0000001906,E1,3,5,3,1,10,7,60,1,58670.233846153824,58701.704615384595,31.470769230769232
2,B6T0000001906,E1,4,5,3,0,11,7,60,0,58701.704615384595,58733.175384615366,31.470769230769232
2,B6T0000001906,E1,4,5,3,1,11,7,60,1,58733.175384615366,58764.64615384614,31.470769230769232
2,B6T0000001996,E1,3,7,2,0,3,3,64,0,58764.64615384614,58797.07692307691,32.43076923076923
2,B6T0000001996,E1,3,7,2,1,3,3,64,1,58797.07692307691,58831.37846153844,34.30153846153846
2,B6T0000001996,E1,4,7,2,0,4,3,64,0,58831.37846153844,58865.67999999998,34.30153846153846
2,B6T0000001996,E1,4,7,2,1,4,3,64,1,58865.67999999998,58899.981538461514,34.30153846153846
2,B6T0000001800,E1,3,2,5,0,13,2,65,0,58899.981538461514,58931.3292307692,31.34769230769231
2,B6T0000001800,E1,3,2,5,1,13,2,65,1,58931.3292307692,58962.5292307692,31.2
2,B6T0000001512,E1,4,2,5,0,1,7,64,0,58962.5292307692,58995.10769230766,32.57846153846154
2,B6T0000001512,E1,4,2,5,1,1,7,64,1,58995.10769230766,59029.06461538459,33.956923076923076
2,B6T0000001773,E1,3,4,4,0,8,8,64,0,59029.06461538459,59062.41846153844,33.35384615384615
2,B6T0000001773,E1,3,4,4,1,8,8,64,1,59062.41846153844,59096.07999999997,33.661538461538456
2,B6T0000001773,E1,4,4,4,0,9,8,64,0,59096.07999999997,59129.74153846151,33.661538461538456
2,B6T0000001773,E1,4,4,4,1,9,8,64,1,59129.74153846151,59163.403076923045,33.661538461538456
2,B6T0000001054,E3,3,9,2,0,6,13,4,0,59163.403076923045,59188.56615384612,25.163076923076922
2,B6T0000001054,E3,3,9,2,1,6,13,4,1,59188.56615384612,59206.1292307692,17.563076923076924
2,B6T0000001054,E3,4,9,2,0,7,13,4,0,59206.1292307692,59223.692307692276,17.563076923076924
2,B6T0000001054,E3,4,9,2,1,7,13,4,1,59223.692307692276,59241.25538461535,17.563076923076924
2,B6T0000001209,E3,3,10,1,0,5,18,2,0,59241.25538461535,59260.66461538459,19.409230769230767
2,B6T0000001209,E3,3,10,1,1,5,18,2,1,59260.66461538459,59282.83076923074,22.166153846153847
2,B6T0000001209,E3,4,10,1,0,6,18,2,0,59282.83076923074,59304.9969230769,22.166153846153847
2,B6T0000001209,E3,4,10,1,1,6,18,2,1,59304.9969230769,59327.163076923054,22.166153846153847
2,B6T0000001209,E3,3,9,3,0,5,19,1,0,59327.163076923054,59351.33538461536,24.172307692307697
2,B6T0000001209,E3,3,9,3,1,5,19,1,1,59351.33538461536,59376.28307692306,24.94769230769231
2,B6T0000000847,E3,3,10,2,0,9,14,9,0,59376.28307692306,59397.563076923056,21.28
2,B6T0000000847,E3,3,10,2,1,9,14,9,1,59397.563076923056,59416.72615384613,19.163076923076922
2,B6T0000000847,E3,4,10,2,0,10,14,9,0,59416.72615384613,59435.88923076921,19.163076923076922
2,B6T0000000847,E3,4,10,2,1,10,14,9,1,59435.88923076921,59455.052307692284,19.163076923076922
2,B6T0000000847,E3,4,9,3,0,2,15,8,1,59455.052307692284,59475.58153846151,20.529230769230768
2,B6T0000000847,E3,4,9,3,1,3,15,8,0,59475.58153846151,59496.56615384613,20.98461538461538
2,B6T0000000532,E3,3,11,1,0,10,12,15,0,59496.56615384613,59515.00307692305,18.436923076923076
2,B6T0000000532,E3,3,11,1,1,10,12,15,1,59515.00307692305,59532.71384615382,17.71076923076923
2,B6T0000000532,E3,4,11,1,0,11,12,15,0,59532.71384615382,59550.42461538459,17.71076923076923
2,B6T0000000532,E3,4,11,1,1,11,12,15,1,59550.42461538459,59568.13538461536,17.71076923076923
2,B6T0000001104,E3,3,9,4,0,1,27,1,0,59568.13538461536,59595.298461538434,27.16307692307693
2,B6T0000001104,E3,3,9,4,1,1,27,1,1,59595.298461538434,59630.41230769228,35.11384615384616
2,B6T0000001104,E3,4,9,4,0,2,27,1,0,59630.41230769228,59665.52615384612,35.11384615384616
2,B6T0000001104,E3,4,9,4,1,2,27,1,1,59665.52615384612,59700.63999999996,35.11384615384616
2,B6T0000000475,E3,3,11,2,0,14,19,11,0,59700.63999999996,59729.009230769196,28.369230769230775
2,B6T0000000475,E3,3,11,2,1,14,19,11,1,59729.009230769196,59753.73538461535,24.72615384615385
2,B6T0000000475,E3,4,11,2,0,1,20,10,0,59753.73538461535,59778.91692307689,25.181538461538466
2,B6T0000000475,E3,4,11,2,1,1,20,10,1,59778.91692307689,59804.55384615381,25.636923076923082
2,B6T0000000475,E3,3,10,3,0,14,20,10,0,59804.55384615381,59831.1015384615,26.54769230769231
2,B6T0000000475,E3,3,10,3,1,14,20,10,1,59831.1015384615,59857.649230769195,26.54769230769231
2,B6T0000000475,E3,4,10,3,0,1,21,9,0,59857.649230769195,59884.652307692275,27.003076923076925
2,B6T0000000475,E3,4,10,3,1,1,21,9,1,59884.652307692275,59912.110769230734,27.458461538461542
2,B6T0000001088,E3,3,12,1,0,8,33,2,0,59912.110769230734,59944.012307692275,31.901538461538472
2,B6T0000001088,E3,3,12,1,1,8,33,2,1,59944.012307692275,59982.17846153843,38.16615384615386
2,B6T0000001088,E3,4,12,1,0,9,33,2,0,59982.17846153843,60020.34461538459,38.16615384615386
2,B6T0000001088,E3,4,12,1,1,9,33,2,1,60020.34461538459,60058.51076923074,38.16615384615386
2,B6T0000001088,E3,3,9,5,0,10,34,1,0,60058.51076923074,60101.78461538459,43.273846153846165
2,B6T0000001088,E3,3,9,5,1,10,34,1,1,60101.78461538459,60145.83384615382,44.04923076923078
2,B6T0000001088,E3,4,9,5,0,11,34,1,0,60145.83384615382,60189.883076923055,44.04923076923078
2,B6T0000001088,E3,4,9,5,1,11,34,1,1,60189.883076923055,60233.93230769229,44.04923076923078
2,B6T0000000390,E3,3,11,3,0,2,22,18,0,60233.93230769229,60269.57538461537,35.64307692307693
2,B6T0000000390,E3,3,11,3,1,2,22,18,1,60269.57538461537,60299.91384615383,30.338461538461544
2,B6T0000000390,E3,4,11,3,0,3,22,18,0,60299.91384615383,60330.252307692295,30.338461538461544
2,B6T0000000390,E3,4,11,3,1,3,22,18,1,60330.252307692295,60360.59076923076,30.338461538461544
2,B6T0000000390,E3,3,10,4,0,11,22,18,1,60360.59076923076,60391.83999999999,31.249230769230774
2,B6T0000000390,E3,3,10,4,1,12,22,18,0,60391.83999999999,60423.08923076922,31.249230769230774
2,B6T0000000390,E3,4,10,4,0,12,22,18,1,60423.08923076922,60454.33846153845,31.249230769230774
2,B6T0000000390,E3,4,10,4,1,13,22,18,0,60454.33846153845,60485.58769230768,31.249230769230774
2,B6T0000000705,E3,3,12,2,0,1,38,4,0,60485.58769230768,60522.62153846153,37.03384615384616
2,B6T0000000705,E3,3,12,2,1,1,38,4,1,60522.62153846153,60567.26153846153,44.640000000000015
2,B6T0000000705,E3,4,12,2,0,2,38,4,0,60567.26153846153,60611.90153846153,44.640000000000015
2,B6T0000000705,E3,4,12,2,1,2,38,4,1,60611.90153846153,60656.541538461526,44.640000000000015
2,B6T0000001074,E3,3,13,1,0,3,37,6,0,60656.541538461526,60699.97538461537,43.43384615384617
2,B6T0000001074,E3,3,13,1,1,3,37,6,1,60699.97538461537,60743.11384615383,43.138461538461556
2,B6T0000001074,E3,4,13,1,0,4,37,6,0,60743.11384615383,60786.25230769229,43.138461538461556
2,B6T0000001074,E3,4,13,1,1,4,37,6,1,60786.25230769229,60829.39076923075,43.138461538461556
2,B6T0000001074,E3,3,9,6,0,5,38,5,0,60829.39076923075,60876.62769230767,47.23692307692309
2,B6T0000001074,E3,3,9,6,1,5,38,5,1,60876.62769230767,60924.63999999998,48.01230769230771
2,B6T0000001074,E3,4,9,6,0,6,38,5,0,60924.63999999998,60972.65230769228,48.01230769230771
2,B6T0000001074,E3,4,9,6,1,6,38,5,1,60972.65230769228,61020.66461538459,48.01230769230771
2,B6T0000001011,E3,3,11,4,0,11,29,18,0,61020.66461538459,61062.75692307689,42.092307692307706
2,B6T0000001011,E3,3,11,4,1,11,29,18,1,61062.75692307689,61101.39076923074,38.633846153846164
2,B6T0000001011,E3,4,11,4,0,12,29,18,0,61101.39076923074,61140.02461538459,38.633846153846164
2,B6T0000001011,E3,4,11,4,1,12,29,18,1,61140.02461538459,61178.658461538434,38.633846153846164
2,B6T0000001011,E3,3,10,5,0,6,30,17,1,61178.658461538434,61218.658461538434,40.00000000000001
2,B6T0000001011,E3,3,10,5,1,7,30,17,0,61218.658461538434,61259.11384615382,40.455384615384624
2,B6T0000001011,E3,4,10,5,0,7,30,17,1,61259.11384615382,61299.56923076921,40.455384615384624
2,B6T0000001011,E3,4,10,5,1,8,30,17,0,61299.56923076921,61340.024615384595,40.455384615384624
2,B6T0000000518,E3,3,13,2,0,10,40,9,0,61340.024615384595,61382.62153846152,42.59692307692309
2,B6T0000000518,E3,3,13,2,1,10,40,9,1,61382.62153846152,61430.09230769229,47.47076923076925
2,B6T0000000518,E3,4,13,2,0,11,40,9,0,61430.09230769229,61477.56307692306,47.47076923076925
2,B6T0000000518,E3,4,13,2,1,11,40,9,1,61477.56307692306,61525.033846153834,47.47076923076925
2,B6T0000000518,E3,3,12,3,0,9,41,8,0,61525.033846153834,61573.87076923076,48.8369230769231
2,B6T0000000518,E3,3,12,3,1,9,41,8,1,61573.87076923076,61623.16307692307,49.292307692307716
2,B6T0000000518,E3,4,12,3,0,10,41,8,0,61623.16307692307,61672.45538461538,49.292307692307716
2,B6T0000000518,E3,4,12,3,1,10,41,8,1,61672.45538461538,61721.74769230769,49.292307692307716
2,B6T0000001277,E3,3,14,1,0,4,33,20,0,61721.74769230769,61766.21538461538,44.46769230769233
2,B6T0000001277,E3,3,14,1,1,4,33,20,1,61766.21538461538,61807.68,41.4646153846154
2,B6T0000001277,E3,4,14,1,0,5,33,20,0,61807.68,61849.14461538462,41.4646153846154
2,B6T0000001277,E3,4,14,1,1,5,33,20,1,61849.14461538462,61890.60923076924,41.4646153846154
2,B6T0000000441,E3,3,10,6,0,8,31,23,0,61890.60923076924,61934.64615384616,44.03692307692308
2,B6T0000000441,E3,3,10,6,1,8,31,23,1,61934.64615384616,61977.93230769231,43.28615384615385
2,B6T0000000441,E3,4,10,6,0,9,31,23,0,61977.93230769231,62021.21846153846,43.28615384615385
2,B6T0000000441,E3,4,10,6,1,9,31,23,1,62021.21846153846,62064.50461538461,43.28615384615385
2,B6T0000000441,E3,3,9,7,0,8,32,22,0,62064.50461538461,62109.156923076924,44.6523076923077
2,B6T0000000441,E3,3,9,7,1,8,32,22,1,62109.156923076924,62154.264615384614,45.10769230769231
2,B6T0000000441,E3,4,9,7,0,9,32,22,0,62154.264615384614,62199.372307692305,45.10769230769231
2,B6T0000000441,E3,4,9,7,1,9,32,22,1,62199.372307692305,62244.479999999996,45.10769230769231
2,B6T0000000661,E3,3,12,4,0,14,23,35,0,62244.479999999996,62283.39692307692,38.916923076923084
2,B6T0000000661,E3,3,12,4,1,14,23,35,1,62283.39692307692,62318.85538461538,35.45846153846155
2,B6T0000000661,E3,3,11,5,0,1,24,34,0,62318.85538461538,62355.67999999999,36.82461538461539
2,B6T0000000661,E3,3,11,5,1,1,24,34,1,62355.67999999999,62392.95999999999,37.28000000000001
2,B6T0000000661,E3,4,11,5,0,2,24,34,0,62392.95999999999,62430.23999999999,37.28000000000001
2,B6T0000000661,E3,4,11,5,1,2,24,34,1,62430.23999999999,62467.51999999999,37.28000000000001
2,B6T0000000499,E3,3,13,3,0,7,14,45,0,62467.51999999999,62498.58461538461,31.06461538461539
2,B6T0000000499,E3,3,13,3,1,7,14,45,1,62498.58461538461,62525.255384615375,26.67076923076923
2,B6T0000000499,E3,4,13,3,0,8,14,45,0,62525.255384615375,62551.92615384614,26.67076923076923
