货架(y),层(z),列(x),深浅位,原材料编号,箱子类型,物理距离(mm)
1,6,4,深位,B6T0000001455,E1,2700.0
1,6,5,浅位,B6T0000001781,E1,3100.0
1,6,5,深位,B6T0000001781,E1,3100.0
1,6,7,浅位,B6T0000001355,E1,3900.0
1,6,7,深位,B6T0000001355,E1,3900.0
1,6,8,浅位,B6T0000001429,E1,4300.0
1,6,8,深位,B6T0000001429,E1,4300.0
1,6,9,浅位,B6T0000001858,E1,4700.0
1,6,9,深位,B6T0000001858,E1,4700.0
1,6,10,浅位,B6T0000001546,E1,5100.0
1,6,10,深位,B6T0000001546,E1,5100.0
1,6,11,浅位,B6T0000001407,E1,5500.0
1,6,11,深位,B6T0000001407,E1,5500.0
1,6,12,浅位,B6T0000001562,E1,5900.0
1,6,12,深位,B6T0000001562,E1,5900.0
1,6,13,浅位,B6T0000001883,E1,6300.0
1,6,13,深位,B6T0000001883,E1,6300.0
1,6,14,浅位,B6T0000001766,E1,6700.0
1,6,14,深位,B6T0000001766,E1,6700.0
1,6,15,浅位,B6T0000001343,E1,7100.0
1,6,15,深位,B6T0000001343,E1,7100.0
1,6,16,浅位,B6T0000001366,E1,7500.0
1,6,16,深位,B6T0000001366,E1,7500.0
1,6,17,浅位,B6T0000001717,E1,7900.0
1,6,17,深位,B6T0000001717,E1,7900.0
1,6,18,浅位,B6T0000001793,E1,8300.0
1,6,18,深位,B6T0000001793,E1,8300.0
1,6,19,浅位,B6T0000001810,E1,8700.0
1,6,19,深位,B6T0000001810,E1,8700.0
1,6,20,浅位,B6T0000001709,E1,9100.0
1,6,20,深位,B6T0000001709,E1,9100.0
1,6,21,浅位,B6T0000001786,E1,9500.0
1,6,21,深位,B6T0000001379,E1,9500.0
1,6,22,浅位,B6T0000001708,E1,9900.0
1,6,22,深位,B6T0000001708,E1,9900.0
1,6,23,浅位,B6T0000001531,E1,10300.0
1,6,23,深位,B6T0000001531,E1,10300.0
1,6,24,浅位,B6T0000001582,E1,10700.0
1,6,24,深位,B6T0000001582,E1,10700.0
1,6,25,浅位,B6T0000001703,E1,11100.0
1,6,25,深位,B6T0000001703,E1,11100.0
1,6,26,浅位,B6T0000001330,E1,11500.0
1,6,26,深位,B6T0000001330,E1,11500.0
1,6,27,浅位,B6T0000001470,E1,11900.0
1,6,27,深位,B6T0000001470,E1,11900.0
1,6,28,浅位,B6T0000001431,E1,12300.0
1,6,28,深位,B6T0000001431,E1,12300.0
1,6,29,浅位,B6T0000001938,E1,12700.0
1,6,29,深位,B6T0000001938,E1,12700.0
1,6,30,浅位,B6T0000001524,E1,13100.0
1,6,30,深位,B6T0000001524,E1,13100.0
1,6,31,浅位,B6T0000001497,E1,13500.0
1,6,31,深位,B6T0000001497,E1,13500.0
1,6,32,浅位,B6T0000001389,E1,13900.0
1,6,32,深位,B6T0000001389,E1,13900.0
1,6,33,浅位,B6T0000001777,E1,14300.0
1,6,33,深位,B6T0000001777,E1,14300.0
1,6,34,浅位,B6T0000001357,E1,14700.0
1,6,34,深位,B6T0000001357,E1,14700.0
1,6,35,浅位,B6T0000001891,E1,15100.0
1,6,35,深位,B6T0000001891,E1,15100.0
1,6,36,浅位,B6T0000001381,E1,15500.0
1,6,36,深位,B6T0000001381,E1,15500.0
1,6,37,浅位,B6T0000001694,E1,15900.0
1,6,37,深位,B6T0000001694,E1,15900.0
1,6,38,浅位,B6T0000001325,E1,16300.0
1,6,38,深位,B6T0000001325,E1,16300.0
1,6,39,浅位,B6T0000001601,E1,16700.0
1,6,40,浅位,B6T0000001816,E1,17100.0
1,6,40,深位,B6T0000001816,E1,17100.0
1,6,41,浅位,B6T0000001563,E1,17500.0
1,6,42,浅位,B6T0000001855,E1,17900.0
1,6,43,浅位,B6T0000001369,E1,18300.0
1,6,43,深位,B6T0000001369,E1,18300.0
1,6,44,浅位,B6T0000001951,E1,18700.0
1,6,44,深位,B6T0000001951,E1,18700.0
1,6,45,浅位,B6T0000001410,E1,19100.0
1,6,45,深位,B6T0000001410,E1,19100.0
1,6,46,浅位,B6T0000001326,E1,19500.0
1,6,46,深位,B6T0000001326,E1,19500.0
1,6,47,浅位,B6T0000001637,E1,19900.0
1,6,47,深位,B6T0000001637,E1,19900.0
1,6,48,浅位,B6T0000001684,E1,20300.0
1,6,48,深位,B6T0000001684,E1,20300.0
1,6,49,浅位,B6T0000001821,E1,20700.0
1,6,49,深位,B6T0000001821,E1,20700.0
1,6,50,浅位,B6T0000001411,E1,21100.0
1,6,50,深位,B6T0000001411,E1,21100.0
1,6,51,浅位,B6T0000001654,E1,21500.0
1,6,51,深位,B6T0000001654,E1,21500.0
1,6,52,浅位,B6T0000001798,E1,21900.0
1,6,52,深位,B6T0000001798,E1,21900.0
1,6,53,浅位,B6T0000001716,E1,22300.0
1,6,53,深位,B6T0000001716,E1,22300.0
1,6,54,浅位,B6T0000001416,E1,22700.0
1,6,54,深位,B6T0000001416,E1,22700.0
1,6,55,浅位,B6T0000001435,E1,23100.0
1,6,55,深位,B6T0000001435,E1,23100.0
1,7,1,浅位,B6T0000001440,E1,1700.0
1,7,1,深位,B6T0000001440,E1,1700.0
1,7,2,浅位,B6T0000001623,E1,2100.0
1,7,2,深位,B6T0000001623,E1,2100.0
1,7,3,浅位,B6T0000001844,E1,2500.0
1,7,3,深位,B6T0000001844,E1,2500.0
1,7,4,浅位,B6T0000001662,E1,2900.0
1,7,4,深位,B6T0000001662,E1,2900.0
1,7,5,浅位,B6T0000001848,E1,3300.0
1,7,5,深位,B6T0000001848,E1,3300.0
1,7,6,浅位,B6T0000001671,E1,3700.0
1,7,6,深位,B6T0000001671,E1,3700.0
1,7,7,浅位,B6T0000001342,E1,4100.0
1,7,7,深位,B6T0000001342,E1,4100.0
1,7,8,浅位,B6T0000001665,E1,4500.0
1,7,8,深位,B6T0000001665,E1,4500.0
1,7,9,浅位,B6T0000001669,E1,4900.0
1,7,9,深位,B6T0000001669,E1,4900.0
1,7,11,浅位,B6T0000001607,E1,5700.0
1,7,11,深位,B6T0000001607,E1,5700.0
1,7,12,浅位,B6T0000001771,E1,6100.0
1,7,12,深位,B6T0000001771,E1,6100.0
1,7,13,浅位,B6T0000001344,E1,6500.0
1,7,13,深位,B6T0000001344,E1,6500.0
1,7,14,浅位,B6T0000001994,E1,6900.0
1,7,14,深位,B6T0000001994,E1,6900.0
1,7,15,浅位,B6T0000001331,E1,7300.0
1,7,15,深位,B6T0000001331,E1,7300.0
1,7,16,浅位,B6T0000001586,E1,7700.0
1,7,16,深位,B6T0000001586,E1,7700.0
1,7,17,深位,B6T0000001399,E1,8100.0
1,7,17,浅位,B6T0000001399,E1,8100.0
1,7,18,浅位,B6T0000001566,E1,8500.0
1,7,18,深位,B6T0000001566,E1,8500.0
1,7,19,浅位,B6T0000001934,E1,8900.0
1,7,19,深位,B6T0000001934,E1,8900.0
1,7,20,浅位,B6T0000001928,E1,9300.0
1,7,20,深位,B6T0000001928,E1,9300.0
1,7,21,浅位,B6T0000001643,E1,9700.0
1,7,21,深位,B6T0000001643,E1,9700.0
1,7,22,浅位,B6T0000001787,E1,10100.0
1,7,22,深位,B6T0000001787,E1,10100.0
1,7,23,浅位,B6T0000001496,E1,10500.0
1,7,23,深位,B6T0000001496,E1,10500.0
1,7,24,浅位,B6T0000001408,E1,10900.0
1,7,24,深位,B6T0000001408,E1,10900.0
1,7,25,浅位,B6T0000001932,E1,11300.0
1,7,25,深位,B6T0000001932,E1,11300.0
1,7,26,深位,B6T0000001640,E1,11700.0
1,7,27,浅位,B6T0000001642,E1,12100.0
1,7,27,深位,B6T0000001642,E1,12100.0
1,7,28,浅位,B6T0000001877,E1,12500.0
1,7,28,深位,B6T0000001877,E1,12500.0
1,7,29,浅位,B6T0000001687,E1,12900.0
1,7,29,深位,B6T0000001687,E1,12900.0
1,7,30,浅位,B6T0000001726,E1,13300.0
1,7,30,深位,B6T0000001726,E1,13300.0
1,7,31,浅位,B6T0000001982,E1,13700.0
1,7,31,深位,B6T0000001982,E1,13700.0
1,7,32,浅位,B6T0000001704,E1,14100.0
1,7,32,深位,B6T0000001704,E1,14100.0
1,7,33,浅位,B6T0000001588,E1,14500.0
1,7,33,深位,B6T0000001588,E1,14500.0
1,7,34,浅位,B6T0000001467,E1,14900.0
1,7,34,深位,B6T0000001467,E1,14900.0
1,7,35,浅位,B6T0000001918,E1,15300.0
1,7,35,深位,B6T0000001918,E1,15300.0
1,7,36,浅位,B6T0000001840,E1,15700.0
1,7,36,深位,B6T0000001840,E1,15700.0
1,7,37,浅位,B6T0000001560,E1,16100.0
1,7,37,深位,B6T0000001560,E1,16100.0
1,7,38,浅位,B6T0000001484,E1,16500.0
1,7,38,深位,B6T0000001484,E1,16500.0
1,7,39,浅位,B6T0000001730,E1,16900.0
1,7,39,深位,B6T0000001730,E1,16900.0
1,7,40,浅位,B6T0000001358,E1,17300.0
1,7,40,深位,B6T0000001358,E1,17300.0
1,7,41,浅位,B6T0000001747,E1,17700.0
1,7,41,深位,B6T0000001747,E1,17700.0
1,7,42,浅位,B6T0000001753,E1,18100.0
1,7,42,深位,B6T0000001753,E1,18100.0
1,7,43,浅位,B6T0000001839,E1,18500.0
1,7,43,深位,B6T0000001839,E1,18500.0
1,7,44,浅位,B6T0000001438,E1,18900.0
1,7,45,浅位,B6T0000001980,E1,19300.0
1,7,45,深位,B6T0000001980,E1,19300.0
1,7,46,浅位,B6T0000001392,E1,19700.0
1,7,46,深位,B6T0000001392,E1,19700.0
1,7,47,浅位,B6T0000001693,E1,20100.0
1,7,47,深位,B6T0000001693,E1,20100.0
1,7,48,浅位,B6T0000001365,E1,20500.0
1,7,48,深位,B6T0000001365,E1,20500.0
1,7,49,浅位,B6T0000001481,E1,20900.0
1,7,49,深位,B6T0000001481,E1,20900.0
1,7,50,浅位,B6T0000001628,E1,21300.0
1,7,50,深位,B6T0000001628,E1,21300.0
1,7,51,浅位,B6T0000001795,E1,21700.0
1,7,51,深位,B6T0000001795,E1,21700.0
1,7,52,浅位,B6T0000001606,E1,22100.0
1,7,52,深位,B6T0000001606,E1,22100.0
1,7,53,浅位,B6T0000001794,E1,22500.0
1,7,53,深位,B6T0000001794,E1,22500.0
1,7,54,浅位,B6T0000001502,E1,22900.0
1,7,54,深位,B6T0000001502,E1,22900.0
1,7,55,浅位,B6T0000001426,E1,23300.0
1,7,55,深位,B6T0000001426,E1,23300.0
1,8,1,浅位,B6T0000001425,E1,1900.0
1,8,1,深位,B6T0000001425,E1,1900.0
1,8,2,浅位,B6T0000001550,E1,2300.0
1,8,2,深位,B6T0000001550,E1,2300.0
1,8,3,浅位,B6T0000001667,E1,2700.0
1,8,3,深位,B6T0000001667,E1,2700.0
1,8,4,浅位,B6T0000001356,E1,3100.0
1,8,4,深位,B6T0000001671,E1,3100.0
1,8,5,浅位,B6T0000001911,E1,3500.0
1,8,5,深位,B6T0000001911,E1,3500.0
1,8,6,浅位,B6T0000001444,E1,3900.0
1,8,6,深位,B6T0000001444,E1,3900.0
1,8,7,浅位,B6T0000001429,E1,4300.0
1,8,7,深位,B6T0000001641,E1,4300.0
1,8,9,浅位,B6T0000001683,E1,5100.0
1,8,9,深位,B6T0000001683,E1,5100.0
1,8,10,浅位,B6T0000001924,E1,5500.0
1,8,10,深位,B6T0000001924,E1,5500.0
1,8,11,浅位,B6T0000001860,E1,5900.0
1,8,11,深位,B6T0000001860,E1,5900.0
1,8,12,浅位,B6T0000001562,E1,6300.0
1,8,12,深位,B6T0000001748,E1,6300.0
1,8,13,浅位,B6T0000001791,E1,6700.0
1,8,13,深位,B6T0000001791,E1,6700.0
1,8,14,浅位,B6T0000001801,E1,7100.0
1,8,14,深位,B6T0000001801,E1,7100.0
1,8,15,浅位,B6T0000001989,E1,7500.0
1,8,15,深位,B6T0000001989,E1,7500.0
1,8,16,浅位,B6T0000001590,E1,7900.0
1,8,16,深位,B6T0000001590,E1,7900.0
1,8,17,浅位,B6T0000001934,E1,8300.0
1,8,17,深位,B6T0000001934,E1,8300.0
1,8,18,浅位,B6T0000001449,E1,8700.0
1,8,18,深位,B6T0000001449,E1,8700.0
1,8,19,浅位,B6T0000001335,E1,9100.0
1,8,19,深位,B6T0000001335,E1,9100.0
1,8,20,浅位,B6T0000001958,E1,9500.0
1,8,20,深位,B6T0000001958,E1,9500.0
1,8,21,浅位,B6T0000001496,E1,9900.0
1,8,21,深位,B6T0000001496,E1,9900.0
1,8,23,浅位,B6T0000001359,E1,10700.0
1,8,23,深位,B6T0000001359,E1,10700.0
1,8,24,浅位,B6T0000001595,E1,11100.0
1,8,24,深位,B6T0000001595,E1,11100.0
1,8,25,浅位,B6T0000001699,E1,11500.0
1,8,25,深位,B6T0000001699,E1,11500.0
1,8,26,浅位,B6T0000001627,E1,11900.0
1,8,26,深位,B6T0000001627,E1,11900.0
1,8,27,浅位,B6T0000001377,E1,12300.0
1,8,27,深位,B6T0000001377,E1,12300.0
1,8,28,浅位,B6T0000001450,E1,12700.0
1,8,28,深位,B6T0000001450,E1,12700.0
1,8,29,浅位,B6T0000001545,E1,13100.0
1,8,29,深位,B6T0000001545,E1,13100.0
1,8,30,浅位,B6T0000001782,E1,13500.0
1,8,30,深位,B6T0000001782,E1,13500.0
1,8,31,浅位,B6T0000001629,E1,13900.0
1,8,31,深位,B6T0000001629,E1,13900.0
1,8,32,浅位,B6T0000001479,E1,14300.0
1,8,32,深位,B6T0000001479,E1,14300.0
1,8,33,浅位,B6T0000001357,E1,14700.0
1,8,33,深位,B6T0000001357,E1,14700.0
1,8,34,浅位,B6T0000001505,E1,15100.0
1,8,34,深位,B6T0000001505,E1,15100.0
1,8,35,浅位,B6T0000001963,E1,15500.0
1,8,35,深位,B6T0000001963,E1,15500.0
1,8,36,浅位,B6T0000001967,E1,15900.0
1,8,36,深位,B6T0000001967,E1,15900.0
1,8,37,浅位,B6T0000001394,E1,16300.0
1,8,38,浅位,B6T0000001420,E1,16700.0
1,8,38,深位,B6T0000001420,E1,16700.0
1,8,39,浅位,B6T0000001803,E1,17100.0
1,8,39,深位,B6T0000001803,E1,17100.0
1,8,40,浅位,B6T0000001412,E1,17500.0
1,8,40,深位,B6T0000001412,E1,17500.0
1,8,41,浅位,B6T0000001778,E1,17900.0
1,8,42,浅位,B6T0000001608,E1,18300.0
1,8,42,深位,B6T0000001608,E1,18300.0
1,8,43,浅位,B6T0000001871,E1,18700.0
1,8,43,深位,B6T0000001871,E1,18700.0
1,8,44,浅位,B6T0000001847,E1,19100.0
1,8,44,深位,B6T0000001847,E1,19100.0
1,8,45,浅位,B6T0000001371,E1,19500.0
1,8,45,深位,B6T0000001371,E1,19500.0
1,8,47,浅位,B6T0000001984,E1,20300.0
1,8,47,深位,B6T0000001984,E1,20300.0
1,8,48,浅位,B6T0000001846,E1,20700.0
1,8,48,深位,B6T0000001846,E1,20700.0
1,8,49,浅位,B6T0000001575,E1,21100.0
1,8,49,深位,B6T0000001575,E1,21100.0
1,8,50,浅位,B6T0000001598,E1,21500.0
1,8,50,深位,B6T0000001598,E1,21500.0
1,8,51,浅位,B6T0000001797,E1,21900.0
1,8,51,深位,B6T0000001797,E1,21900.0
1,8,52,浅位,B6T0000001413,E1,22300.0
1,8,52,深位,B6T0000001413,E1,22300.0
1,8,53,浅位,B6T0000001422,E1,22700.0
1,8,53,深位,B6T0000001422,E1,22700.0
1,8,54,浅位,B6T0000001799,E1,23100.0
1,8,54,深位,B6T0000001799,E1,23100.0
1,9,1,浅位,B6T0000000531,E3,2200.0
1,9,1,深位,B6T0000000531,E3,2200.0
1,9,2,浅位,B6T0000000531,E3,2600.0
1,9,2,深位,B6T0000000531,E3,2600.0
1,9,3,浅位,B6T0000001209,E3,3000.0
1,9,3,深位,B6T0000001209,E3,3000.0
1,9,4,浅位,B6T0000001811,E1,3400.0
1,9,4,深位,B6T0000001811,E1,3400.0
1,9,5,浅位,B6T0000001088,E3,3800.0
1,9,5,深位,B6T0000001088,E3,3800.0
1,9,6,浅位,B6T0000001074,E3,4200.0
1,9,6,深位,B6T0000001074,E3,4200.0
1,9,7,浅位,B6T0000000441,E3,4600.0
1,9,7,深位,B6T0000000441,E3,4600.0
1,9,8,深位,B6T0000000810,E3,5000.0
1,9,8,浅位,B6T0000000810,E3,5000.0
1,9,9,浅位,B6T0000000635,E3,5400.0
1,9,9,深位,B6T0000000635,E3,5400.0
1,9,10,浅位,B6T0000000456,E3,5800.0
1,9,10,深位,B6T0000000456,E3,5800.0
1,9,11,浅位,B6T0000001197,E3,6200.0
1,9,11,深位,B6T0000001197,E3,6200.0
1,9,13,浅位,B6T0000000488,E3,7000.0
1,9,13,深位,B6T0000000488,E3,7000.0
1,9,14,浅位,B6T0000001024,E3,7400.0
1,9,14,深位,B6T0000001024,E3,7400.0
1,9,15,浅位,B6T0000001589,E1,7800.0
1,9,15,深位,B6T0000001589,E1,7800.0
1,9,16,浅位,B6T0000001327,E1,8200.0
1,9,16,深位,B6T0000001103,E3,8200.0
1,9,17,浅位,B6T0000001022,E3,8600.0
1,9,17,深位,B6T0000001022,E3,8600.0
1,9,18,浅位,B6T0000000568,E3,9000.0
1,9,18,深位,B6T0000000568,E3,9000.0
1,9,19,浅位,B6T0000001311,E3,9400.0
1,9,19,深位,B6T0000001311,E3,9400.0
1,9,21,浅位,B6T0000001117,E3,10200.0
1,9,21,深位,B6T0000001117,E3,10200.0
1,9,23,浅位,B6T0000001243,E3,11000.0
1,9,23,深位,B6T0000001243,E3,11000.0
1,9,24,浅位,B6T0000001160,E3,11400.0
1,9,24,深位,B6T0000001160,E3,11400.0
1,9,25,浅位,B6T0000000503,E3,11800.0
1,9,25,深位,B6T0000000503,E3,11800.0
1,9,26,浅位,B6T0000000858,E3,12200.0
1,9,26,深位,B6T0000000858,E3,12200.0
1,9,27,深位,B6T0000001298,E3,12600.0
1,9,29,浅位,B6T0000000462,E3,13400.0
1,9,29,深位,B6T0000000462,E3,13400.0
1,9,30,深位,B6T0000000777,E3,13800.0
1,9,32,浅位,B6T0000000709,E3,14600.0
1,9,32,深位,B6T0000000709,E3,14600.0
1,9,33,浅位,B6T0000000918,E3,15000.0
1,9,33,深位,B6T0000000918,E3,15000.0
1,9,34,浅位,B6T0000001172,E3,15400.0
1,9,34,深位,B6T0000001172,E3,15400.0
1,9,35,浅位,B6T0000001098,E3,15800.0
1,9,35,深位,B6T0000001098,E3,15800.0
1,9,36,浅位,B6T0000000711,E3,16200.0
1,9,36,深位,B6T0000000711,E3,16200.0
1,9,37,浅位,B6T0000001115,E3,16600.0
1,9,37,深位,B6T0000001115,E3,16600.0
1,9,38,浅位,B6T0000000477,E3,17000.0
1,9,38,深位,B6T0000000477,E3,17000.0
1,9,39,浅位,B6T0000000636,E3,17400.0
1,9,39,深位,B6T0000000636,E3,17400.0
1,9,43,浅位,B6T0000000654,E3,19000.0
1,9,43,深位,B6T0000000654,E3,19000.0
1,9,44,浅位,B6T0000000674,E3,19400.0
1,9,44,深位,B6T0000000674,E3,19400.0
1,9,45,浅位,B6T0000000765,E3,19800.0
1,9,45,深位,B6T0000000765,E3,19800.0
1,9,46,浅位,B6T0000001128,E3,20200.0
1,9,46,深位,B6T0000001128,E3,20200.0
1,9,48,浅位,B6T0000000417,E3,21000.0
1,9,48,深位,B6T0000000417,E3,21000.0
1,9,49,浅位,B6T0000000916,E3,21400.0
1,9,49,深位,B6T0000000916,E3,21400.0
1,9,50,浅位,B6T0000001208,E3,21800.0
1,9,50,深位,B6T0000001208,E3,21800.0
1,9,51,浅位,B6T0000000537,E3,22200.0
1,9,51,深位,B6T0000000537,E3,22200.0
1,9,52,浅位,B6T0000001032,E3,22600.0
1,9,52,深位,B6T0000001032,E3,22600.0
1,9,53,浅位,B6T0000000944,E3,23000.0
1,9,53,深位,B6T0000000944,E3,23000.0
1,9,54,浅位,B6T0000000842,E3,23400.0
1,9,54,深位,B6T0000000842,E3,23400.0
1,9,55,浅位,B6T0000000729,E3,23800.0
1,9,55,深位,B6T0000000729,E3,23800.0
1,9,56,浅位,B6T0000000562,E3,24200.0
1,9,56,深位,B6T0000000562,E3,24200.0
1,9,58,浅位,B6T0000001297,E3,25000.0
1,9,58,深位,B6T0000001297,E3,25000.0
1,9,59,浅位,B6T0000000672,E3,25400.0
1,9,59,深位,B6T0000000672,E3,25400.0
1,9,60,浅位,B6T0000001319,E3,25800.0
1,9,60,深位,B6T0000001319,E3,25800.0
1,9,61,浅位,B6T0000000335,E3,26200.0
1,9,61,深位,B6T0000000335,E3,26200.0
1,9,62,浅位,B6T0000000557,E3,26600.0
1,9,62,深位,B6T0000000557,E3,26600.0
1,10,1,浅位,B6T0000001054,E3,2600.0
1,10,1,深位,B6T0000001054,E3,2600.0
1,10,2,浅位,B6T0000000847,E3,3000.0
1,10,2,深位,B6T0000000847,E3,3000.0
1,10,3,浅位,B6T0000001104,E3,3400.0
1,10,3,深位,B6T0000001104,E3,3400.0
1,10,4,浅位,B6T0000001088,E3,3800.0
1,10,4,深位,B6T0000001088,E3,3800.0
1,10,5,浅位,B6T0000001074,E3,4200.0
1,10,5,深位,B6T0000001074,E3,4200.0
1,10,6,浅位,B6T0000000441,E3,4600.0
1,10,6,深位,B6T0000000441,E3,4600.0
1,10,7,浅位,B6T0000000932,E3,5000.0
1,10,7,深位,B6T0000000932,E3,5000.0
1,10,8,浅位,B6T0000001107,E3,5400.0
1,10,8,深位,B6T0000001107,E3,5400.0
1,10,9,浅位,B6T0000000478,E3,5800.0
1,10,9,深位,B6T0000000478,E3,5800.0
1,10,10,浅位,B6T0000001197,E3,6200.0
1,10,10,深位,B6T0000001197,E3,6200.0
1,10,12,浅位,B6T0000000575,E3,7000.0
1,10,12,深位,B6T0000000575,E3,7000.0
1,10,13,浅位,B6T0000001012,E3,7400.0
1,10,13,深位,B6T0000001012,E3,7400.0
1,10,14,浅位,B6T0000001301,E3,7800.0
1,10,14,深位,B6T0000001301,E3,7800.0
1,10,15,浅位,B6T0000000577,E3,8200.0
1,10,15,深位,B6T0000000577,E3,8200.0
1,10,16,浅位,B6T0000001022,E3,8600.0
1,10,16,深位,B6T0000001022,E3,8600.0
1,10,17,浅位,B6T0000000568,E3,9000.0
1,10,17,深位,B6T0000000568,E3,9000.0
1,10,18,浅位,B6T0000001311,E3,9400.0
1,10,18,深位,B6T0000001311,E3,9400.0
1,10,19,浅位,B6T0000000758,E3,9800.0
1,10,19,深位,B6T0000000758,E3,9800.0
1,10,20,浅位,B6T0000001117,E3,10200.0
1,10,20,深位,B6T0000001117,E3,10200.0
1,10,21,浅位,B6T0000000396,E3,10600.0
1,10,21,深位,B6T0000000396,E3,10600.0
1,10,22,浅位,B6T0000001027,E3,11000.0
1,10,22,深位,B6T0000001027,E3,11000.0
1,10,23,浅位,B6T0000001160,E3,11400.0
1,10,23,深位,B6T0000001086,E3,11400.0
1,10,24,浅位,B6T0000000503,E3,11800.0
1,10,24,深位,B6T0000000503,E3,11800.0
1,10,25,浅位,B6T0000000707,E3,12200.0
1,10,25,深位,B6T0000000707,E3,12200.0
1,10,26,浅位,B6T0000001272,E3,12600.0
1,10,26,深位,B6T0000001272,E3,12600.0
1,10,27,浅位,B6T0000001178,E3,13000.0
1,10,27,深位,B6T0000001178,E3,13000.0
1,10,28,浅位,B6T0000001163,E3,13400.0
1,10,28,深位,B6T0000001163,E3,13400.0
1,10,29,浅位,B6T0000000890,E3,13800.0
1,10,29,深位,B6T0000000890,E3,13800.0
1,10,30,浅位,B6T0000000381,E3,14200.0
1,10,30,深位,B6T0000000381,E3,14200.0
1,10,31,浅位,B6T0000000709,E3,14600.0
1,10,31,深位,B6T0000000709,E3,14600.0
1,10,32,浅位,B6T0000000647,E3,15000.0
1,10,32,深位,B6T0000000647,E3,15000.0
1,10,33,浅位,B6T0000001172,E3,15400.0
1,10,33,深位,B6T0000001172,E3,15400.0
1,10,34,浅位,B6T0000000544,E3,15800.0
1,10,34,深位,B6T0000000544,E3,15800.0
1,10,35,浅位,B6T0000001031,E3,16200.0
1,10,35,深位,B6T0000001031,E3,16200.0
1,10,36,浅位,B6T0000000802,E3,16600.0
1,10,36,深位,B6T0000000802,E3,16600.0
1,10,37,浅位,B6T0000000326,E3,17000.0
1,10,37,深位,B6T0000000326,E3,17000.0
1,10,38,浅位,B6T0000001051,E3,17400.0
1,10,38,深位,B6T0000001051,E3,17400.0
1,10,39,浅位,B6T0000000743,E3,17800.0
1,10,39,深位,B6T0000000743,E3,17800.0
1,10,40,浅位,B6T0000000699,E3,18200.0
1,10,40,深位,B6T0000000699,E3,18200.0
1,10,41,浅位,B6T0000000788,E3,18600.0
1,10,41,深位,B6T0000000788,E3,18600.0
1,10,42,浅位,B6T0000000343,E3,19000.0
1,10,42,深位,B6T0000000343,E3,19000.0
1,10,43,浅位,B6T0000000674,E3,19400.0
1,10,43,深位,B6T0000000674,E3,19400.0
1,10,44,浅位,B6T0000001266,E3,19800.0
1,10,44,深位,B6T0000001266,E3,19800.0
1,10,45,浅位,B6T0000000465,E3,20200.0
1,10,45,深位,B6T0000000465,E3,20200.0
1,10,46,浅位,B6T0000001141,E3,20600.0
1,10,46,深位,B6T0000001141,E3,20600.0
1,10,47,浅位,B6T0000001284,E3,21000.0
1,10,47,深位,B6T0000001284,E3,21000.0
1,10,48,浅位,B6T0000000896,E3,21400.0
1,10,48,深位,B6T0000000896,E3,21400.0
1,10,49,浅位,B6T0000001208,E3,21800.0
1,10,49,深位,B6T0000001208,E3,21800.0
1,10,50,浅位,B6T0000000537,E3,22200.0
1,10,50,深位,B6T0000000537,E3,22200.0
1,10,51,浅位,B6T0000001231,E3,22600.0
1,10,51,深位,B6T0000001231,E3,22600.0
1,10,52,浅位,B6T0000000854,E3,23000.0
1,10,52,深位,B6T0000000854,E3,23000.0
1,10,53,浅位,B6T0000000721,E3,23400.0
1,10,53,深位,B6T0000000721,E3,23400.0
1,10,54,浅位,B6T0000000730,E3,23800.0
1,10,54,深位,B6T0000000730,E3,23800.0
1,10,55,浅位,B6T0000000930,E3,24200.0
1,10,55,深位,B6T0000000930,E3,24200.0
1,10,56,浅位,B6T0000000750,E3,24600.0
1,10,56,深位,B6T0000000750,E3,24600.0
1,10,57,浅位,B6T0000000883,E3,25000.0
1,10,57,深位,B6T0000000883,E3,25000.0
1,10,58,浅位,B6T0000000497,E3,25400.0
1,10,58,深位,B6T0000000497,E3,25400.0
1,10,59,浅位,B6T0000001319,E3,25800.0
1,10,59,深位,B6T0000001319,E3,25800.0
1,10,60,浅位,B6T0000000335,E3,26200.0
1,10,60,深位,B6T0000000335,E3,26200.0
1,10,61,浅位,B6T0000000557,E3,26600.0
1,10,61,深位,B6T0000000557,E3,26600.0
1,10,62,浅位,B6T0000000407,E3,27000.0
1,10,62,深位,B6T0000000407,E3,27000.0
1,11,1,浅位,B6T0000000532,E3,3000.0
1,11,1,深位,B6T0000000532,E3,3000.0
1,11,2,浅位,B6T0000000475,E3,3400.0
1,11,2,深位,B6T0000000475,E3,3400.0
1,11,3,浅位,B6T0000000390,E3,3800.0
1,11,3,深位,B6T0000000390,E3,3800.0
1,11,4,浅位,B6T0000001011,E3,4200.0
1,11,4,深位,B6T0000001011,E3,4200.0
1,11,5,浅位,B6T0000000441,E3,4600.0
1,11,5,深位,B6T0000000441,E3,4600.0
1,11,6,浅位,B6T0000000932,E3,5000.0
1,11,6,深位,B6T0000000932,E3,5000.0
1,11,7,浅位,B6T0000000581,E3,5400.0
1,11,7,深位,B6T0000000581,E3,5400.0
1,11,8,浅位,B6T0000000471,E3,5800.0
1,11,8,深位,B6T0000000471,E3,5800.0
1,11,9,浅位,B6T0000001238,E3,6200.0
1,11,9,深位,B6T0000001238,E3,6200.0
1,11,10,浅位,B6T0000000843,E3,6600.0
