入库批次,原材料编号,箱子类型,堆垛机编号,货架号,层(z),列(x),深浅位,到达时刻(s),开始时刻(s),完成时刻(s),流动时间(s),是否复合
IN0314,B6T0000000942,E3,1,1,18,5,深位,134460.0,135831.0,135901.0,1441.0,是
IN0314,B6T0000000942,E3,1,2,18,5,浅位,134460.0,136338.0,136408.0,1948.0,否
IN0314,B6T0000000942,E3,1,2,18,5,深位,134460.0,136472.0,136542.0,2082.0,否
IN0314,B6T0000000942,E3,1,1,10,23,深位,134460.0,136606.0,136680.0,2220.0,是
IN0103,B6T0000000292,E4,1,1,43,34,浅位,110760.0,136762.0,136990.5,26230.5,是
IN0103,B6T0000000292,E4,1,1,43,34,深位,110760.0,137219.0,137447.5,26687.5,是
IN0103,B6T0000000292,E4,1,1,46,39,深位,110760.0,137676.0,137929.5,27169.5,是
IN0103,B6T0000000292,E4,1,2,43,49,浅位,110760.0,138183.0,138441.5,27681.5,是
IN0103,B6T0000000292,E4,1,2,43,49,深位,110760.0,138700.0,138958.5,28198.5,是
IN0103,B6T0000000292,E4,1,1,44,47,浅位,110760.0,139217.0,139476.5,28716.5,是
IN0066,B6T0000000186,E4,1,1,44,47,深位,113340.0,139736.0,139995.5,26655.5,是
IN0066,B6T0000000186,E4,1,2,44,47,浅位,113340.0,140255.0,140514.5,27174.5,是
IN0445,B6T0000001349,E1,1,1,5,12,浅位,140580.0,140774.0,140813.0,233.0,是
IN0445,B6T0000001349,E1,1,1,4,3,浅位,140580.0,140852.0,140871.0,291.0,是
IN0066,B6T0000000186,E4,1,2,44,47,深位,113340.0,140890.0,141149.5,27809.5,是
IN0066,B6T0000000186,E4,1,1,43,50,浅位,113340.0,141409.0,141669.5,28329.5,是
IN0649,B6T0000001960,E1,1,1,4,3,深位,141480.0,141930.0,141949.0,469.0,是
IN0649,B6T0000001960,E1,1,2,4,3,浅位,141480.0,142068.0,142087.0,607.0,是
IN0649,B6T0000001960,E1,1,2,4,3,深位,141480.0,142202.0,142221.0,741.0,是
IN0066,B6T0000000186,E4,1,1,43,50,深位,113340.0,142336.0,142596.5,29256.5,是
IN0066,B6T0000000186,E4,1,2,43,50,浅位,113340.0,142857.0,143117.5,29777.5,是
IN0066,B6T0000000186,E4,1,2,43,50,深位,113340.0,143378.0,143638.5,30298.5,是
IN0066,B6T0000000186,E4,1,1,44,48,浅位,113340.0,143899.0,144160.5,30820.5,是
IN0066,B6T0000000186,E4,1,1,44,48,深位,113340.0,144422.0,144683.5,31343.5,是
IN0066,B6T0000000186,E4,1,2,44,48,浅位,113340.0,144945.0,145206.5,31866.5,是
IN0066,B6T0000000186,E4,1,2,44,48,深位,113340.0,145468.0,145729.5,32389.5,是
IN0066,B6T0000000186,E4,1,1,43,51,浅位,113340.0,145991.0,146253.5,32913.5,是
IN0099,B6T0000000275,E4,1,1,43,51,深位,115020.0,146516.0,146778.5,31758.5,是
IN0099,B6T0000000275,E4,1,1,45,46,浅位,115020.0,147041.0,147303.5,32283.5,是
IN0099,B6T0000000275,E4,1,1,45,46,深位,115020.0,147566.0,147828.5,32808.5,是
IN0099,B6T0000000275,E4,1,2,43,51,浅位,115020.0,148091.0,148353.5,33333.5,是
IN0633,B6T0000001895,E1,1,1,5,12,深位,168780.0,168780.0,168819.0,39.0,否
IN0633,B6T0000001895,E1,1,1,1,18,浅位,168780.0,168852.0,168895.0,115.0,否
IN0633,B6T0000001895,E1,1,1,1,18,深位,168780.0,168932.0,168975.0,195.0,否
IN0633,B6T0000001895,E1,1,2,1,18,浅位,168780.0,169012.0,169055.0,275.0,否
IN0633,B6T0000001895,E1,1,2,1,18,深位,168780.0,169092.0,169135.0,355.0,否
IN0633,B6T0000001895,E1,1,1,1,23,浅位,168780.0,169172.0,169225.0,445.0,否
IN0152,B6T0000000447,E3,1,2,13,20,深位,168840.0,169272.0,169352.0,512.0,否
IN0152,B6T0000000447,E3,1,2,25,3,浅位,168840.0,169426.0,169520.0,680.0,否
IN0152,B6T0000000447,E3,1,2,25,3,深位,168840.0,169608.0,169702.0,862.0,否
IN0152,B6T0000000447,E3,1,1,9,45,深位,168840.0,169790.0,169904.0,1064.0,否
IN0152,B6T0000000447,E3,1,2,9,45,浅位,168840.0,170012.0,170126.0,1286.0,否
IN0152,B6T0000000447,E3,1,2,22,19,深位,168840.0,170234.0,170348.0,1508.0,否
IN0152,B6T0000000447,E3,1,2,18,28,浅位,168840.0,170456.0,170572.0,1732.0,否
IN0662,B6T0000001988,E1,1,1,2,25,浅位,170640.0,170682.0,170741.0,101.0,否
IN0662,B6T0000001988,E1,1,1,2,25,深位,170640.0,170794.0,170853.0,213.0,否
IN0662,B6T0000001988,E1,1,2,2,25,浅位,170640.0,170906.0,170965.0,325.0,否
IN0662,B6T0000001988,E1,1,2,2,25,深位,170640.0,171018.0,171077.0,437.0,否
IN0490,B6T0000001476,E1,1,1,1,28,浅位,170700.0,171130.0,171193.0,493.0,否
IN0490,B6T0000001476,E1,1,1,1,28,深位,170700.0,171250.0,171313.0,613.0,否
IN0490,B6T0000001476,E1,1,2,1,28,浅位,170700.0,171370.0,171433.0,733.0,否
IN0490,B6T0000001476,E1,1,2,1,28,深位,170700.0,171490.0,171553.0,853.0,否
IN0490,B6T0000001476,E1,1,1,6,25,浅位,170700.0,171610.0,171677.0,977.0,否
IN0490,B6T0000001476,E1,1,1,6,25,深位,170700.0,171738.0,171805.0,1105.0,否
IN0490,B6T0000001476,E1,1,2,6,25,浅位,170700.0,171866.0,171933.0,1233.0,否
IN0490,B6T0000001476,E1,1,2,6,25,深位,170700.0,171994.0,172061.0,1361.0,否
IN0490,B6T0000001476,E1,1,1,1,49,深位,170700.0,172122.0,172227.0,1527.0,否
IN0574,B6T0000001703,E1,1,1,4,47,深位,171420.0,172326.0,172433.0,1013.0,否
IN0574,B6T0000001703,E1,1,1,7,44,深位,171420.0,172534.0,172641.0,1221.0,否
IN0574,B6T0000001703,E1,1,2,2,51,深位,171420.0,172742.0,172853.0,1433.0,否
IN0574,B6T0000001703,E1,1,1,1,52,浅位,171420.0,172958.0,173069.0,1649.0,否
IN0588,B6T0000001748,E1,1,1,1,52,深位,171720.0,173174.0,173285.0,1565.0,是
IN0588,B6T0000001748,E1,1,1,9,35,浅位,171720.0,173430.0,173524.0,1804.0,是
IN0588,B6T0000001748,E1,1,1,1,36,浅位,171720.0,173622.0,173701.0,1981.0,是
IN0588,B6T0000001748,E1,1,1,1,36,深位,171720.0,173780.0,173859.0,2139.0,是
IN0588,B6T0000001748,E1,1,2,1,36,浅位,171720.0,173938.0,174017.0,2297.0,是
IN0588,B6T0000001748,E1,1,1,9,35,深位,171720.0,174130.0,174224.0,2504.0,是
IN0588,B6T0000001748,E1,1,2,17,21,深位,171720.0,174382.0,174480.0,2760.0,是
IN0624,B6T0000001854,E1,1,1,5,2,浅位,171840.0,174578.0,174597.0,2757.0,是
IN0624,B6T0000001854,E1,1,1,5,2,深位,171840.0,174616.0,174635.0,2795.0,是
IN0624,B6T0000001854,E1,1,2,5,2,浅位,171840.0,174654.0,174673.0,2833.0,是
IN0624,B6T0000001854,E1,1,2,5,2,深位,171840.0,174692.0,174711.0,2871.0,是
IN0624,B6T0000001854,E1,1,1,9,17,浅位,171840.0,174808.0,174866.0,3026.0,是
IN0624,B6T0000001854,E1,1,1,9,17,深位,171840.0,174924.0,174982.0,3142.0,是
IN0624,B6T0000001854,E1,1,2,9,17,浅位,171840.0,175040.0,175098.0,3258.0,是
IN0624,B6T0000001854,E1,1,1,1,20,浅位,171840.0,175168.0,175215.0,3375.0,是
IN0624,B6T0000001854,E1,1,1,1,20,深位,171840.0,175262.0,175309.0,3469.0,是
IN0624,B6T0000001854,E1,1,2,1,20,浅位,171840.0,175356.0,175403.0,3563.0,是
IN0624,B6T0000001854,E1,1,2,1,20,深位,171840.0,175450.0,175497.0,3657.0,是
IN0624,B6T0000001854,E1,1,2,9,17,深位,171840.0,175578.0,175636.0,3796.0,是
IN0624,B6T0000001854,E1,1,1,1,10,浅位,171840.0,175694.0,175721.0,3881.0,是
IN0624,B6T0000001854,E1,1,1,2,4,深位,171840.0,175752.0,175769.0,3929.0,是
IN0624,B6T0000001854,E1,1,2,2,4,浅位,171840.0,175786.0,175803.0,3963.0,是
IN0624,B6T0000001854,E1,1,2,2,4,深位,171840.0,175820.0,175837.0,3997.0,是
IN0624,B6T0000001854,E1,1,1,1,10,深位,171840.0,175878.0,175905.0,4065.0,是
IN0624,B6T0000001854,E1,1,2,1,10,浅位,171840.0,175932.0,175959.0,4119.0,是
IN0624,B6T0000001854,E1,1,2,1,10,深位,171840.0,175986.0,176013.0,4173.0,是
IN0624,B6T0000001854,E1,1,1,12,11,浅位,171840.0,176102.0,176160.0,4320.0,是
IN0624,B6T0000001854,E1,1,1,12,11,深位,171840.0,176218.0,176276.0,4436.0,是
IN0624,B6T0000001854,E1,1,2,12,11,浅位,171840.0,176334.0,176392.0,4552.0,是
IN0624,B6T0000001854,E1,1,1,21,3,浅位,171840.0,176522.0,176600.0,4760.0,是
IN0624,B6T0000001854,E1,1,1,21,3,深位,171840.0,176678.0,176756.0,4916.0,是
IN0624,B6T0000001854,E1,1,2,21,3,浅位,171840.0,176834.0,176912.0,5072.0,是
IN0624,B6T0000001854,E1,1,2,21,3,深位,171840.0,176990.0,177068.0,5228.0,是
IN0152,B6T0000000447,E3,1,1,24,6,浅位,168840.0,177182.0,177278.0,8438.0,是
IN0391,B6T0000001189,E3,1,1,24,6,深位,168960.0,177374.0,177470.0,8510.0,是
IN0391,B6T0000001189,E3,1,2,24,6,浅位,168960.0,177566.0,177662.0,8702.0,是
IN0391,B6T0000001189,E3,1,2,24,6,深位,168960.0,177758.0,177854.0,8894.0,是
IN0391,B6T0000001189,E3,1,1,13,35,深位,168960.0,178066.0,178176.0,9216.0,是
IN0391,B6T0000001189,E3,1,1,16,4,浅位,168960.0,178310.0,178370.0,9410.0,是
IN0391,B6T0000001189,E3,1,1,29,3,浅位,168960.0,178534.0,178644.0,9684.0,是
IN0154,B6T0000000451,E3,1,1,29,3,深位,169200.0,178754.0,178864.0,9664.0,是
IN0154,B6T0000000451,E3,1,2,29,3,浅位,169200.0,178974.0,179084.0,9884.0,是
IN0154,B6T0000000451,E3,1,2,29,3,深位,169200.0,179194.0,179304.0,10104.0,是
IN0154,B6T0000000451,E3,1,2,18,28,深位,169200.0,179462.0,179578.0,10378.0,是
IN0154,B6T0000000451,E3,1,1,31,9,浅位,169200.0,179834.0,179964.0,10764.0,是
IN0297,B6T0000000890,E3,1,1,31,9,深位,169500.0,180310.0,180440.0,10940.0,是
IN0297,B6T0000000890,E3,1,2,31,9,浅位,169500.0,180638.0,180768.0,11268.0,是
IN0297,B6T0000000890,E3,1,1,35,3,浅位,169500.0,181063.0,181197.0,11697.0,是
IN0297,B6T0000000890,E3,1,1,9,63,浅位,169500.0,181488.0,181638.0,12138.0,是
IN0297,B6T0000000890,E3,1,1,9,63,深位,169500.0,182081.0,182231.0,12731.0,是
IN0297,B6T0000000890,E3,1,1,14,58,浅位,169500.0,182674.0,182834.0,13334.0,是
IN0297,B6T0000000890,E3,1,1,14,58,深位,169500.0,183247.0,183407.0,13907.0,是
IN0354,B6T0000001098,E3,1,2,9,68,浅位,173220.0,183820.0,183980.0,10760.0,否
IN0354,B6T0000001098,E3,1,2,9,68,深位,173220.0,184134.0,184294.0,11074.0,否
IN0354,B6T0000001098,E3,1,2,10,66,浅位,173220.0,184448.0,184608.0,11388.0,否
IN0354,B6T0000001098,E3,1,2,10,66,深位,173220.0,184762.0,184922.0,11702.0,否
IN0354,B6T0000001098,E3,1,2,11,64,浅位,173220.0,185076.0,185236.0,12016.0,否
IN0354,B6T0000001098,E3,1,2,11,64,深位,173220.0,185390.0,185550.0,12330.0,否
IN0354,B6T0000001098,E3,1,2,12,62,浅位,173220.0,185704.0,185864.0,12644.0,是
IN0354,B6T0000001098,E3,1,1,37,4,浅位,173220.0,186224.0,186368.0,13148.0,是
IN0340,B6T0000001043,E3,1,1,37,4,深位,170700.0,186512.0,186656.0,15956.0,否
IN0340,B6T0000001043,E3,1,2,12,62,深位,170700.0,186794.0,186954.0,16254.0,否
IN0340,B6T0000001043,E3,1,2,13,60,浅位,170700.0,187108.0,187268.0,16568.0,否
IN0340,B6T0000001043,E3,1,2,13,60,深位,170700.0,187422.0,187582.0,16882.0,否
IN0340,B6T0000001043,E3,1,2,14,58,浅位,170700.0,187736.0,187896.0,17196.0,否
IN0340,B6T0000001043,E3,1,2,14,58,深位,170700.0,188050.0,188210.0,17510.0,否
IN0165,B6T0000000484,E3,1,1,10,67,浅位,170760.0,188364.0,188526.0,17766.0,否
IN0165,B6T0000000484,E3,1,1,10,67,深位,170760.0,188682.0,188844.0,18084.0,否
IN0165,B6T0000000484,E3,1,1,11,65,浅位,170760.0,189000.0,189162.0,18402.0,是
IN0165,B6T0000000484,E3,1,1,13,14,浅位,170760.0,189340.0,189408.0,18648.0,是
IN0165,B6T0000000484,E3,1,1,13,14,深位,170760.0,189476.0,189544.0,18784.0,是
IN0165,B6T0000000484,E3,1,2,13,14,浅位,170760.0,189612.0,189680.0,18920.0,是
IN0200,B6T0000000583,E3,1,2,13,14,深位,170820.0,189748.0,189816.0,18996.0,否
IN0200,B6T0000000583,E3,1,1,11,65,深位,170820.0,189878.0,190040.0,19220.0,否
IN0200,B6T0000000583,E3,1,1,12,63,浅位,170820.0,190196.0,190358.0,19538.0,否
IN0220,B6T0000000638,E3,1,1,12,63,深位,170880.0,190514.0,190676.0,19796.0,否
IN0220,B6T0000000638,E3,1,1,13,61,浅位,170880.0,190832.0,190994.0,20114.0,否
IN0142,B6T0000000430,E3,1,1,13,61,深位,171000.0,191150.0,191312.0,20312.0,否
IN0142,B6T0000000430,E3,1,1,14,59,浅位,171000.0,191468.0,191630.0,20630.0,否
IN0147,B6T0000000436,E3,1,1,14,59,深位,171060.0,191786.0,191948.0,20888.0,否
IN0147,B6T0000000436,E3,1,1,15,57,浅位,171060.0,192104.0,192266.0,21206.0,否
IN0300,B6T0000000904,E3,1,1,15,57,深位,171660.0,192422.0,192584.0,20924.0,否
IN0300,B6T0000000904,E3,1,2,10,67,浅位,171660.0,192740.0,192902.0,21242.0,是
IN0300,B6T0000000904,E3,1,2,10,67,深位,171660.0,193389.0,193551.0,21891.0,是
IN0300,B6T0000000904,E3,1,2,11,65,浅位,171660.0,194038.0,194200.0,22540.0,是
IN0329,B6T0000001000,E3,1,2,18,27,浅位,172500.0,194418.0,194532.0,22032.0,是
IN0329,B6T0000001000,E3,1,2,11,65,深位,172500.0,194646.0,194808.0,22308.0,是
IN0029,B6T0000000090,E4,1,1,43,1,浅位,169860.0,194970.0,195132.5,25272.5,是
IN0029,B6T0000000090,E4,1,1,43,1,深位,169860.0,195319.0,195481.5,25621.5,是
IN0055,B6T0000000148,E4,1,2,43,1,浅位,171300.0,195668.0,195830.5,24530.5,是
IN0055,B6T0000000148,E4,1,2,43,1,深位,171300.0,196013.0,196175.5,24875.5,是
IN0017,B6T0000000051,E4,1,1,45,21,浅位,171900.0,196358.0,196570.5,24670.5,是
IN0017,B6T0000000051,E4,1,1,45,21,深位,171900.0,196783.0,196995.5,25095.5,是
IN0017,B6T0000000051,E4,1,2,45,21,浅位,171900.0,197208.0,197420.5,25520.5,是
IN0500,B6T0000001500,E1,1,1,6,7,浅位,197400.0,197633.0,197664.0,264.0,是
IN0500,B6T0000001500,E1,1,1,6,7,深位,197400.0,197781.0,197812.0,412.0,是
IN0500,B6T0000001500,E1,1,2,6,7,浅位,197400.0,197929.0,197960.0,560.0,是
IN0017,B6T0000000051,E4,1,1,49,15,浅位,171900.0,198077.0,198297.5,26397.5,是
IN0017,B6T0000000051,E4,1,1,49,15,深位,171900.0,198566.0,198786.5,26886.5,是
IN0017,B6T0000000051,E4,1,1,45,27,浅位,171900.0,199007.0,199231.5,27331.5,是
IN0213,B6T0000000619,E3,1,1,15,6,浅位,199200.0,199496.0,199556.0,356.0,是
IN0213,B6T0000000619,E3,1,1,15,6,深位,199200.0,199937.0,199997.0,797.0,是
IN0213,B6T0000000619,E3,1,2,15,6,浅位,199200.0,200057.0,200117.0,917.0,是
IN0213,B6T0000000619,E3,1,2,15,6,深位,199200.0,200177.0,200237.0,1037.0,是
IN0213,B6T0000000619,E3,1,1,15,13,浅位,199200.0,200297.0,200371.0,1171.0,是
IN0213,B6T0000000619,E3,1,1,15,13,深位,199200.0,200445.0,200519.0,1319.0,否
IN0213,B6T0000000619,E3,1,2,15,13,浅位,199200.0,200587.0,200661.0,1461.0,否
IN0017,B6T0000000051,E4,1,2,49,15,浅位,171900.0,200729.0,200949.5,29049.5,否
IN0017,B6T0000000051,E4,1,2,49,15,深位,171900.0,201164.0,201384.5,29484.5,否
IN0017,B6T0000000051,E4,1,1,45,27,深位,171900.0,201599.0,201823.5,29923.5,否
IN0076,B6T0000000210,E4,1,2,45,27,浅位,172020.0,202042.0,202266.5,30246.5,否
IN0076,B6T0000000210,E4,1,1,43,45,浅位,172020.0,202485.0,202735.5,30715.5,否
IN0076,B6T0000000210,E4,1,1,43,45,深位,172020.0,202980.0,203230.5,31210.5,否
IN0098,B6T0000000271,E4,1,2,43,51,深位,181740.0,203475.0,203737.5,21997.5,否
IN0098,B6T0000000271,E4,1,2,45,46,浅位,181740.0,203994.0,204256.5,22516.5,是
IN0098,B6T0000000271,E4,1,2,45,46,深位,181740.0,204519.0,204781.5,23041.5,是
IN0203,B6T0000000592,E3,1,1,9,9,浅位,204540.0,205044.0,205086.0,546.0,是
IN0203,B6T0000000592,E3,1,1,9,9,深位,204540.0,205128.0,205170.0,630.0,是
IN0180,B6T0000000521,E3,1,2,9,9,浅位,204780.0,205212.0,205254.0,474.0,是
IN0180,B6T0000000521,E3,1,2,9,9,深位,204780.0,205296.0,205338.0,558.0,是
IN0180,B6T0000000521,E3,1,1,17,7,浅位,204780.0,205444.0,205514.0,734.0,是
IN0226,B6T0000000659,E3,1,1,17,7,深位,204900.0,205584.0,205654.0,754.0,否
IN0226,B6T0000000659,E3,1,2,15,13,深位,204900.0,205718.0,205792.0,892.0,否
IN0226,B6T0000000659,E3,1,2,18,27,深位,204900.0,205860.0,205974.0,1074.0,否
IN0226,B6T0000000659,E3,1,1,37,2,浅位,204900.0,206082.0,206222.0,1322.0,否
IN0226,B6T0000000659,E3,1,2,12,63,浅位,204900.0,206356.0,206518.0,1618.0,否
IN0098,B6T0000000271,E4,1,1,44,49,浅位,181740.0,206674.0,206937.5,25197.5,否
IN0098,B6T0000000271,E4,1,1,44,49,深位,181740.0,207195.0,207458.5,25718.5,否
IN0098,B6T0000000271,E4,1,2,44,49,浅位,181740.0,207716.0,207979.5,26239.5,否
IN0098,B6T0000000271,E4,1,2,44,49,深位,181740.0,208237.0,208500.5,26760.5,否
IN0098,B6T0000000271,E4,1,1,43,52,浅位,181740.0,208758.0,209022.5,27282.5,否
IN0102,B6T0000000287,E4,1,1,43,52,深位,182460.0,209281.0,209545.5,27085.5,是
IN0524,B6T0000001562,E1,1,2,2,1,深位,209520.0,209810.0,209821.0,301.0,是
IN0524,B6T0000001562,E1,1,2,1,4,深位,209520.0,209844.0,209859.0,339.0,否
IN0524,B6T0000001562,E1,1,1,6,3,浅位,209520.0,209868.0,209891.0,371.0,否
IN0524,B6T0000001562,E1,1,1,4,6,浅位,209520.0,209908.0,209933.0,413.0,否
IN0524,B6T0000001562,E1,1,1,4,6,深位,209520.0,209952.0,209977.0,457.0,否
IN0524,B6T0000001562,E1,1,2,4,6,浅位,209520.0,209996.0,210021.0,501.0,否
IN0524,B6T0000001562,E1,1,2,4,6,深位,209520.0,210040.0,210065.0,545.0,否
IN0524,B6T0000001562,E1,1,2,6,7,深位,209520.0,210084.0,210115.0,595.0,否
IN0524,B6T0000001562,E1,1,1,4,50,深位,209520.0,210140.0,210253.0,733.0,否
IN0524,B6T0000001562,E1,1,1,8,46,浅位,209520.0,210360.0,210473.0,953.0,否
IN0524,B6T0000001562,E1,1,1,8,46,深位,209520.0,210580.0,210693.0,1173.0,否
IN0102,B6T0000000287,E4,1,1,45,47,浅位,182460.0,210800.0,211064.5,28604.5,否
IN0102,B6T0000000287,E4,1,1,45,47,深位,182460.0,211323.0,211587.5,29127.5,否
IN0303,B6T0000000918,E3,1,1,13,5,浅位,218640.0,218640.0,218690.0,50.0,否
IN0303,B6T0000000918,E3,1,1,13,5,深位,218640.0,218734.0,218784.0,144.0,否
IN0303,B6T0000000918,E3,1,2,13,5,浅位,218640.0,218828.0,218878.0,238.0,否
IN0303,B6T0000000918,E3,1,2,13,5,深位,218640.0,218922.0,218972.0,332.0,否
IN0626,B6T0000001859,E1,1,1,2,4,浅位,219000.0,219016.0,219033.0,33.0,否
IN0626,B6T0000001859,E1,1,1,2,9,浅位,219000.0,219044.0,219071.0,71.0,否
IN0626,B6T0000001859,E1,1,1,2,9,深位,219000.0,219092.0,219119.0,119.0,否
IN0626,B6T0000001859,E1,1,2,12,11,深位,219000.0,219140.0,219198.0,198.0,否
IN0626,B6T0000001859,E1,1,1,28,1,浅位,219000.0,219250.0,219352.0,352.0,否
IN0626,B6T0000001859,E1,1,1,28,1,深位,219000.0,219448.0,219550.0,550.0,否
IN0626,B6T0000001859,E1,1,2,28,1,浅位,219000.0,219646.0,219748.0,748.0,否
IN0626,B6T0000001859,E1,1,2,5,50,深位,219000.0,219844.0,219959.0,959.0,否
IN0303,B6T0000000918,E3,1,2,12,63,深位,218640.0,220068.0,220230.0,1590.0,否
IN0303,B6T0000000918,E3,1,2,13,61,浅位,218640.0,220386.0,220548.0,1908.0,否
IN0303,B6T0000000918,E3,1,2,13,61,深位,218640.0,220704.0,220866.0,2226.0,否
IN0303,B6T0000000918,E3,1,2,14,59,浅位,218640.0,221022.0,221184.0,2544.0,否
IN0303,B6T0000000918,E3,1,2,14,59,深位,218640.0,221340.0,221502.0,2862.0,否
IN0106,B6T0000000305,E4,1,2,46,11,浅位,260220.0,260548.0,260745.5,525.5,是
IN0106,B6T0000000305,E4,1,2,46,11,深位,260220.0,260943.0,261140.5,920.5,是
IN0106,B6T0000000305,E4,1,1,43,41,浅位,260220.0,261338.0,261580.5,1360.5,是
IN0106,B6T0000000305,E4,1,1,46,37,浅位,260220.0,261823.0,262072.5,1852.5,是
IN0106,B6T0000000305,E4,1,1,46,37,深位,260220.0,262322.0,262571.5,2351.5,是
IN0106,B6T0000000305,E4,1,2,43,52,浅位,260220.0,262821.0,263085.5,2865.5,是
IN0400,B6T0000001217,E3,1,1,9,9,浅位,263280.0,263350.0,263392.0,112.0,是
IN0400,B6T0000001217,E3,1,1,9,9,深位,263280.0,263434.0,263476.0,196.0,是
IN0400,B6T0000001217,E3,1,1,15,1,浅位,263280.0,263566.0,263616.0,336.0,是
IN0400,B6T0000001217,E3,1,1,15,1,深位,263280.0,263666.0,263716.0,436.0,是
IN0400,B6T0000001217,E3,1,2,15,1,浅位,263280.0,263766.0,263816.0,536.0,是
IN0400,B6T0000001217,E3,1,2,15,1,深位,263280.0,263866.0,263916.0,636.0,是
IN0400,B6T0000001217,E3,1,1,11,9,浅位,263280.0,263998.0,264048.0,768.0,是
IN0106,B6T0000000305,E4,1,2,43,52,深位,260220.0,264098.0,264362.5,4142.5,是
IN0106,B6T0000000305,E4,1,2,45,47,浅位,260220.0,264627.0,264891.5,4671.5,是
IN0106,B6T0000000305,E4,1,2,45,47,深位,260220.0,265156.0,265420.5,5200.5,是
IN0106,B6T0000000305,E4,1,1,44,50,浅位,260220.0,265685.0,265950.5,5730.5,是
IN0106,B6T0000000305,E4,1,1,44,50,深位,260220.0,266216.0,266481.5,6261.5,是
IN0106,B6T0000000305,E4,1,1,46,45,浅位,260220.0,266747.0,267012.5,6792.5,是
IN0106,B6T0000000305,E4,1,1,46,45,深位,260220.0,267278.0,267543.5,7323.5,是
IN0106,B6T0000000305,E4,1,2,44,50,浅位,260220.0,267809.0,268074.5,7854.5,是
IN0106,B6T0000000305,E4,1,2,44,50,深位,260220.0,268340.0,268605.5,8385.5,是
IN0106,B6T0000000305,E4,1,2,46,45,浅位,260220.0,268871.0,269136.5,8916.5,是
IN0106,B6T0000000305,E4,1,2,46,45,深位,260220.0,269402.0,269667.5,9447.5,是
IN0133,B6T0000000393,E3,1,1,11,9,深位,269520.0,269933.0,269983.0,463.0,是
IN0133,B6T0000000393,E3,1,2,11,9,浅位,269520.0,270137.0,270187.0,667.0,是
IN0133,B6T0000000393,E3,1,2,11,9,深位,269520.0,270341.0,270391.0,871.0,是
IN0133,B6T0000000393,E3,1,2,13,20,深位,269520.0,270545.0,270625.0,1105.0,是
IN0133,B6T0000000393,E3,1,2,25,3,浅位,269520.0,270853.0,270947.0,1427.0,是
IN0133,B6T0000000393,E3,1,2,25,3,深位,269520.0,271257.0,271351.0,1831.0,是
IN0133,B6T0000000393,E3,1,1,24,6,浅位,269520.0,271590.0,271686.0,2166.0,是
IN0133,B6T0000000393,E3,1,1,20,17,浅位,269520.0,271935.0,272037.0,2517.0,是
IN0133,B6T0000000393,E3,1,1,20,17,深位,269520.0,272191.0,272293.0,2773.0,是
IN0092,B6T0000000260,E4,1,1,43,1,浅位,272160.0,272447.0,272609.5,449.5,是
IN0092,B6T0000000260,E4,1,1,43,1,深位,272160.0,272888.0,273050.5,890.5,是
IN0092,B6T0000000260,E4,1,1,47,43,浅位,272160.0,273329.0,273595.5,1435.5,是
IN0092,B6T0000000260,E4,1,1,47,43,深位,272160.0,273862.0,274128.5,1968.5,是
IN0092,B6T0000000260,E4,1,1,44,2,浅位,272160.0,274395.0,274564.5,2404.5,是
IN0092,B6T0000000260,E4,1,1,44,2,深位,272160.0,274734.0,274903.5,2743.5,是
IN0106,B6T0000000305,E4,1,2,44,2,浅位,260220.0,275073.0,275242.5,15022.5,是
IN0106,B6T0000000305,E4,1,2,44,2,深位,260220.0,275412.0,275581.5,15361.5,是
IN0106,B6T0000000305,E4,1,1,45,20,浅位,260220.0,275833.0,276043.5,15823.5,是
IN0106,B6T0000000305,E4,1,1,45,20,深位,260220.0,276254.0,276464.5,16244.5,是
IN0106,B6T0000000305,E4,1,2,45,20,浅位,260220.0,276675.0,276885.5,16665.5,是
IN0106,B6T0000000305,E4,1,2,45,20,深位,260220.0,277096.0,277306.5,17086.5,是
IN0106,B6T0000000305,E4,1,1,43,37,浅位,260220.0,277585.0,277819.5,17599.5,是
IN0106,B6T0000000305,E4,1,1,43,37,深位,260220.0,278054.0,278288.5,18068.5,是
IN0106,B6T0000000305,E4,1,1,43,21,浅位,260220.0,278523.0,278725.5,18505.5,是
IN0106,B6T0000000305,E4,1,1,43,21,深位,260220.0,278928.0,279130.5,18910.5,是
IN0106,B6T0000000305,E4,1,2,47,43,浅位,260220.0,279333.0,279599.5,19379.5,是
IN0106,B6T0000000305,E4,1,2,47,43,深位,260220.0,279866.0,280132.5,19912.5,是
IN0106,B6T0000000305,E4,1,1,45,24,浅位,260220.0,280399.0,280617.5,20397.5,是
IN0106,B6T0000000305,E4,1,1,45,24,深位,260220.0,280836.0,281054.5,20834.5,是
IN0497,B6T0000001494,E1,1,1,4,7,浅位,281940.0,282191.0,282218.0,278.0,是
IN0497,B6T0000001494,E1,1,1,4,7,深位,281940.0,282636.0,282663.0,723.0,否
IN0497,B6T0000001494,E1,1,2,4,7,浅位,281940.0,282684.0,282711.0,771.0,否
IN0497,B6T0000001494,E1,1,2,4,7,深位,281940.0,282732.0,282759.0,819.0,否
IN0497,B6T0000001494,E1,1,1,1,24,浅位,281940.0,282780.0,282835.0,895.0,否
IN0648,B6T0000001957,E1,1,1,7,3,深位,289320.0,289437.0,289462.0,142.0,是
